crop,variant,alpha,drift_max,drift_level,drift_amp,pass_2pct,hold_back,corner_frac,clip_frac,q_cv,xstar_conv,secs
wheat,"N  FOC q, P(exports), X* const, riv ref",3.5,0.14061675856008407,0.0486049615052651,0.21534181110793257,False,0.3834268477164263,0.0,0.02006172839506173,0.3717992033978836,1.1778560193853593e-06,3.8249359130859375
wheat,"O  mech q, P(exports), X* const, riv ref",3.5,0.2330920807179538,0.07255585010894575,0.4384309825107378,False,0.0,1.0,0.047453703703703706,0.523566868167689,6.596778080458776e-07,0.9904210567474365
maize,A  shipped ask law,2.7,0.3498420850564326,0.23469858049273867,0.18962346505235111,False,0.0,1.0,0.0,0.7120315232176582,0.0,1.1205151081085205
maize,"B  FOC q, P(offers), X* const, riv ewma",2.7,1.1813099608314364,0.22496920914480267,1.6046273476228203,False,0.6183742672964598,0.21604853253137568,0.35918209876543206,1.152354953418482,8.822426105914438e-05,3.9446310997009277
maize,"C  FOC q, P(offers), X*_t seas, riv ewma",2.7,0.7132700001458624,0.11070725262115695,1.136498030239724,False,0.6101065635765779,0.31773788518580187,0.7245370370370371,1.1206142289737526,0.044437937218111845,4.0876970291137695
maize,"D  mech q, P(exports), X*_t seas, riv ewma",2.7,0.6754573633111436,0.1593669998719116,1.0718968867062837,False,0.0,1.0,0.6732253086419753,0.5650554473608043,2.3727643561066714e-07,1.1161730289459229
maize,"E  FOC q, P(exports), X*_t seas, riv ewma",2.7,0.6748486101158009,0.15436756203594057,1.0667388936587843,False,0.15950556466743337,0.19602024133274132,0.6531635802469135,0.5608650596819251,1.020648342509034e-07,4.07193398475647
maize,"F  mech q, P(offers), X*_t seas, riv ewma",2.7,0.9680928232084459,0.02670830149718972,1.319678059984383,False,0.0,1.0,0.5104166666666666,0.5609498467780667,2.354294537099122e-11,1.1013031005859375
maize,G  C with alpha = 1.0,1.0,0.5672841114156861,0.017485728268572028,0.8851677182804634,False,0.7649902507506469,0.2439333871012792,0.2700617283950617,1.132682371084461,0.0005185498867914529,3.623703718185425
maize,"H  mech q, P(offers), X*_t seas, riv ref",2.7,0.5852936633158214,0.018198004604173403,0.748587959538037,False,0.0,1.0,0.14043209876543208,0.565545552831863,4.3648430536613603e-07,1.1138992309570312
maize,"I  FOC q, P(offers), X*_t seas, riv ref",2.7,0.8425539318310508,0.0688725485322819,1.1026031053459378,False,0.5717836859760516,0.1953823551403208,0.3125,0.7358596475110648,0.03803361592739685,3.8408901691436768
maize,"J  FOC q, P(offers), X* const, riv ref",2.7,0.8493044562927493,0.2734177492969441,1.227975088881372,False,0.6215529363247045,0.18686145803180118,0.05169753086419754,1.225610308946113,1.049210509806997e-06,3.9484431743621826
maize,"K  mech q, P(exports), X*_t seas, riv ref",2.7,0.94842046474244,0.046134817269949537,1.3214752043464524,False,0.0,1.0,0.2650462962962963,0.6182314389547953,0.0032874591635944084,1.132828950881958
maize,"L  FOC q, P(exports), X*_t seas, riv ref",2.7,0.950083089145687,0.06570659570409336,1.3091915395234226,False,0.1570697466591734,0.05119738762508371,0.24575617283950615,0.5928030582679003,0.0024626105498571915,4.516997814178467
