Policy_ID,CPL_ID,Commodity_ID,Country_Name,PolicyMeasure_Name,Condition,CommodityClass_Name,HS_Code,HS_Version,Description,Short_Description,Shared_Group_Code,Start_Date,End_Date,Imposed_End_Date,Units,Value,Value_Text,Exemptions,Notes,Measure_Description,Link,Link_pdf,Source,Date_Of_Publication,Title_Of_Notice,Legal_Basis_Name,Product_Original_HS,Product_Original_Name,Type_Of_Change_Name,Original_Dataset,Country_Code,PolicyMeasure_Code,Condition_Code,Type_Of_Change_Code,CommodityClass_Code,Condition_Exists
135969,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2008-03-10,2008-03-12,Yes,,,variable export tax based on export duty calculated for 12010090 in sheet 1 less 3 percentage points (range 20.5 to more than 46%),,High and volatile prices in recent years could have a negative effect on overall economy through high domestic prices.,,http://www.infoleg.gov.ar/infolegInternet/anexos/135000-139999/138567/norma.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/www.infoleg.gov.ar_infolegInternet_anexos_135000-139999_138567_norma.pdf,Ministerio de Economía y Producción,2008-03-10,Resolución 125/2008,,23040090.0,"tortas y demas residuos solidos de la extraccion del aceite de soja (soya) incluso molidos o en pellets""; los demás""",n.a.,OECD Export Restrictions,12,4,105,6,4,no
136452,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2008-03-13,2008-05-29,Yes,,,variable export tax based on export duty calculated for 12010090 in sheet 1 less 4 percentage points (range 20.5 to more than 46%),,Adjust the percentage differential set for certain products.,,http://www.infoleg.gov.ar/infolegInternet/anexos/135000-139999/138712/norma.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/www.infoleg.gov.ar_infolegInternet_anexos_135000-139999_138712_norma.pdf,Ministerio de Economía y Producción,2008-03-13,Resolución 141/2008,,23040090.0,"tortas y demas residuos solidos de la extraccion del aceite de soja (soya) incluso molidos o en pellets""; los demás""",n.a.,OECD Export Restrictions,12,4,105,6,4,no
136509,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2008-05-30,2008-07-17,Yes,,,variable export tax based on export duty calculated for 12010090 in sheet 2 less 4 percentage points,,Fix export duty applicable to each cereal and oilseed product for different levels of international prices.,,http://www.infoleg.gov.ar/infolegInternet/anexos/140000-144999/141135/norma.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/www.infoleg.gov.ar_infolegInternet_anexos_140000-144999_141135_norma.pdf,Ministerio de Economía y Producción,2008-05-30,Resolución 64/2008,,23040090.0,"tortas y demas residuos solidos de la extraccion del aceite de soja (soya) incluso molidos o en pellets""; los demás""",n.a.,OECD Export Restrictions,12,4,105,6,4,no
136583,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2008-07-18,2008-07-24,Yes,%,9.0,,,Eliminate variable duties due to domestic disturbances.,,http://www.infoleg.gov.ar/infolegInternet/anexos/140000-144999/142613/norma.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/www.infoleg.gov.ar_infolegInternet_anexos_140000-144999_142613_norma.pdf,Ministerio de Economía y Producción,2008-07-18,Decreto 1176/2008,,23040090.0,"tortas y demas residuos solidos de la extraccion del aceite de soja (soya) incluso molidos o en pellets""; los demás""",n.a.,OECD Export Restrictions,12,4,105,6,4,no
136558,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2008-07-25,2015-12-15,,%,32.0,,,"Replace in Annex XIV of Decree 509, dated 15 May 2007 the duty rate of items listed in Annex of this resolution.",,http://infoleg.mecon.gov.ar/infolegInternet/anexos/140000-144999/142873/norma.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/infoleg.mecon.gov.ar_infolegInternet_anexos_140000-144999_142873_norma.pdf,Ministerio de Economía y Producción,2008-07-25,Resolución 189/2008,,23040090.0,"tortas y demas residuos solidos de la extraccion del aceite de soja (soya) incluso molidos o en pellets""; los demás""",Increase,OECD Export Restrictions,12,4,105,4,4,no
136706,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2015-12-16,2017-12-31,,%,27.0,,,,,http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm; https://www.boletinoficial.gob.ar/#!DetalleNorma/141102/20160217,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_133_2015.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_361_2016.pdf,Ministerio de Agroindustria,2015-12-16,Decreto 133/2015,,23040090.0,,Decrease,OECD Export Restrictions,12,4,105,1,4,no
141029,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2018-01-01,2018-01-31,,%,26.5,,,"Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.",,http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=270114; http://servicios.infoleg.gob.ar/infolegInternet/anexos/270000-274999/270114/norma.htm; http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=256979; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_1343_2016.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_133_2015.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_abs.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_text.pdf,Ministerio de Agroindustria,2017-01-02,Decreto 1343/2016,,23040090.0,,Decrease,OECD Export Restrictions,12,4,105,1,4,no
141509,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2018-01-03,2018-09-03,,%,27.0,,,"Decree 793/2018, article 3 states that the export duty rates established in Annex XIII of Decree No. 1126 of December 29, 2017, and its amendments, are replaced by those established in Decree 793/2018.",,"http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=305361; http://servicios.infoleg.gob.ar/infolegInternet/anexos/305000-309999/305361/norma.htm; http://servicios.infoleg.gob.ar/infolegInternet/anexos/305000-309999/305361/dec1126-XIII.pdf
",https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1126_2017_ARG_abs.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1126_2017_ARG_text.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1126_2017_ARG_annex_XIII.pdf,Ministerio de Agroindustria,2018-01-02,Decreto 1126/2017,Ley 22.415; Ley 27.541,23040090.0,,Increase,OECD Export Restrictions,12,4,105,4,4,no
139035,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2018-02-01,2018-02-28,,%,26.0,,,"Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.",,http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=270114; http://servicios.infoleg.gob.ar/infolegInternet/anexos/270000-274999/270114/norma.htm; http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=256979; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_1343_2016.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_133_2015.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_abs.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_text.pdf,Ministerio de Agroindustria,2017-01-02,Decreto 1343/2016,,23040090.0,,Decrease,OECD Export Restrictions,12,4,105,1,4,no
145284,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2018-03-01,2018-03-31,,%,25.5,,,"Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.",,http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=270114; http://servicios.infoleg.gob.ar/infolegInternet/anexos/270000-274999/270114/norma.htm; http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=256979; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_1343_2016.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_133_2015.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_abs.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_text.pdf,Ministerio de Agroindustria,2017-01-02,Decreto 1343/2016,,23040090.0,,Decrease,OECD Export Restrictions,12,4,105,1,4,no
149582,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2018-04-01,2018-04-30,,%,25.0,,,"Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.",,http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=270114; http://servicios.infoleg.gob.ar/infolegInternet/anexos/270000-274999/270114/norma.htm; http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=256979; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_1343_2016.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_133_2015.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_abs.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_text.pdf,Ministerio de Agroindustria,2017-01-02,Decreto 1343/2016,,23040090.0,,Decrease,OECD Export Restrictions,12,4,105,1,4,no
140132,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2018-05-01,2018-05-31,,%,24.5,,,"Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.",,http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=270114; http://servicios.infoleg.gob.ar/infolegInternet/anexos/270000-274999/270114/norma.htm; http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=256979; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_1343_2016.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_133_2015.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_abs.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_text.pdf,Ministerio de Agroindustria,2017-01-02,Decreto 1343/2016,,23040090.0,,Decrease,OECD Export Restrictions,12,4,105,1,4,no
137656,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2018-06-01,2018-06-30,,%,24.0,,,"Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.",,http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=270114; http://servicios.infoleg.gob.ar/infolegInternet/anexos/270000-274999/270114/norma.htm; http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=256979; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_1343_2016.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_133_2015.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_abs.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_text.pdf,Ministerio de Agroindustria,2017-01-02,Decreto 1343/2016,,23040090.0,,Decrease,OECD Export Restrictions,12,4,105,1,4,no
147299,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2018-07-01,2018-07-31,,%,23.5,,,"Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.",,http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=270114; http://servicios.infoleg.gob.ar/infolegInternet/anexos/270000-274999/270114/norma.htm; http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=256979; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_1343_2016.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_133_2015.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_abs.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_text.pdf,Ministerio de Agroindustria,2017-01-02,Decreto 1343/2016,,23040090.0,,Decrease,OECD Export Restrictions,12,4,105,1,4,no
152114,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2018-08-01,2018-08-31,,%,23.0,,,"Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.",,http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=270114; http://servicios.infoleg.gob.ar/infolegInternet/anexos/270000-274999/270114/norma.htm; http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=256979; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_1343_2016.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_133_2015.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_abs.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_text.pdf,Ministerio de Agroindustria,2017-01-02,Decreto 1343/2016,,23040090.0,,Decrease,OECD Export Restrictions,12,4,105,1,4,no
136146,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2018-08-15,2019-02-28,,%,23.0,,,"The gradual export tax reduction scheme was suspended for soymeal and soybean oil for 6 months. The reduction of (0.5%) per month provided for in Decree No. 1343 of December 30, 2016, will apply from March 1, 2019.",,http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=313451; http://servicios.infoleg.gob.ar/infolegInternet/anexos/310000-314999/313451/norma.htm; http://servicios.infoleg.gob.ar/infolegInternet/anexos/310000-314999/313451/dec757.pdf,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree757_2018.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree757_2018_2.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/dec757.pdf,Ministerio de Hacienda,2018-08-15,Decreto 757/2018,Ley 22.415; Ley 27.541,23040090.0,"tortas y demas residuos solidos de la extraccion del aceite de soja (soya) incluso molidos o en pellets""; los demás""",Extension,OECD Export Restrictions,12,4,105,3,4,no
147626,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2018-09-01,2018-09-30,,%,22.5,,,"Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.",,http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=270114; http://servicios.infoleg.gob.ar/infolegInternet/anexos/270000-274999/270114/norma.htm; http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=256979; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_1343_2016.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_133_2015.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_abs.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_text.pdf,Ministerio de Agroindustria,2017-01-02,Decreto 1343/2016,,23040090.0,,Decrease,OECD Export Restrictions,12,4,105,1,4,no
75555,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2018-09-04,2020-12-31,,%,30.0,,,Export tax is given from the defined tax (18%) plus 12% from Article 1,,http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=314042; http://servicios.infoleg.gob.ar/infolegInternet/anexos/310000-314999/314042/norma.htm; http://servicios.infoleg.gob.ar/infolegInternet/anexos/310000-314999/314042/dec793-anexo01.pdf; http://servicios.infoleg.gob.ar/infolegInternet/anexos/310000-314999/314042/dec793-anexo02.pdf,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree7932018abs.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree7932018.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree7932018_AnI.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree7932018_AnII.pdf,Ministerio de Justicia y Derechos Humanos,2018-09-04,Decreto 793/2018,Ley 22.415,23040090.0,,Increase,OECD Export Restrictions,12,4,105,4,4,no
139029,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2018-10-01,2018-10-31,,%,22.0,,,"Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.",,http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=270114; http://servicios.infoleg.gob.ar/infolegInternet/anexos/270000-274999/270114/norma.htm; http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=256979; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_1343_2016.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_133_2015.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_abs.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_text.pdf,Ministerio de Agroindustria,2017-01-02,Decreto 1343/2016,,23040090.0,,Decrease,OECD Export Restrictions,12,4,105,1,4,no
139028,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2018-11-01,2018-11-30,,%,21.5,,,"Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.",,http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=270114; http://servicios.infoleg.gob.ar/infolegInternet/anexos/270000-274999/270114/norma.htm; http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=256979; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_1343_2016.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_133_2015.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_abs.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_text.pdf,Ministerio de Agroindustria,2017-01-02,Decreto 1343/2016,,23040090.0,,Decrease,OECD Export Restrictions,12,4,105,1,4,no
143099,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2018-12-01,2018-12-31,,%,21.0,,,"Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.",,http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=270114; http://servicios.infoleg.gob.ar/infolegInternet/anexos/270000-274999/270114/norma.htm; http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=256979; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_1343_2016.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_133_2015.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_abs.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_text.pdf,Ministerio de Agroindustria,2017-01-02,Decreto 1343/2016,,23040090.0,,Decrease,OECD Export Restrictions,12,4,105,1,4,no
142189,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2019-01-01,2019-01-31,,%,20.5,,,"Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.",,http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=270114; http://servicios.infoleg.gob.ar/infolegInternet/anexos/270000-274999/270114/norma.htm; http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=256979; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_1343_2016.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_133_2015.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_abs.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_text.pdf,Ministerio de Agroindustria,2017-01-02,Decreto 1343/2016,,23040090.0,,Decrease,OECD Export Restrictions,12,4,105,1,4,no
154175,23199,3131,Argentina,Export tax,n.a.,Soybeans,23040090.0,HS2012,"Oil-cake and other solid residues, whether or not ground or in the form of pellets, resulting from the extraction of soyabean oil. - Los demás.",Oil-cake and other solid residues resulting from the extraction of soybean oil,,2019-02-01,2019-02-28,,%,20.0,,,"Decree 1343/2016 stipulates that the export tax will be reduced by 0.5 percentage points each month between January 2018 and December 2019, inclusive.",,http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=270114; http://servicios.infoleg.gob.ar/infolegInternet/anexos/270000-274999/270114/norma.htm; http://servicios.infoleg.gob.ar/infolegInternet/verNorma.do?id=256979; http://servicios.infoleg.gob.ar/infolegInternet/anexos/255000-259999/256979/norma.htm,https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_1343_2016.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/Infoleg_Decreto_133_2015.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_abs.pdf; https://webfs.oecd.org/TADWEB/agriculture/data/AMIS/Indicators/Sources/decree_1343_2016_ARG_text.pdf,Ministerio de Agroindustria,2017-01-02,Decreto 1343/2016,,23040090.0,,Decrease,OECD Export Restrictions,12,4,105,1,4,no
