period,grain,country,region,price,consumption,net_export,availability,export_tax,mkt_stock,gov_stock,prod_shock,exporter_price,importer_price,n_restricting,total_trade,substitution,scenario
0,maize,Russia,FSU,184.73662764158175,13.057102875398362,1.9428971246016378,15.0,0.0,2.25,0.0,1.0,168.13274554437098,192.84109423805114,0,148.26732886868487,True,shock
0,maize,EU,Europe,191.44393180913497,85.40180726508103,-20.24942631270008,65.15238095238095,0.0,9.597619047619048,0.0,1.0,168.13274554437098,192.84109423805114,0,148.26732886868487,True,shock
0,maize,Ukraine,FSU,180.07513395740185,6.129052160199468,23.94713831599101,30.076190476190476,0.0,4.423809523809524,0.0,1.0,168.13274554437098,192.84109423805114,0,148.26732886868487,True,shock
0,maize,Canada,N.America,177.43158144076307,15.360898883880516,-1.360898883880516,14.0,0.0,2.1,0.0,1.0,168.13274554437098,192.84109423805114,0,148.26732886868487,True,shock
0,maize,Australia,Oceania,200.58317798271128,0.9571932393998271,-0.45719323939982714,0.5,0.0,0.075,0.0,1.0,168.13274554437098,192.84109423805114,0,148.26732886868487,True,shock
0,maize,Argentina,S.America,162.55115138790302,12.55823675995034,42.56366800195442,55.12190476190476,0.0,8.128095238095238,0.0,1.0,168.13274554437098,192.84109423805114,0,148.26732886868487,True,shock
0,maize,Brazil,S.America,167.64115430509884,78.29522154854774,41.85715940383321,120.15238095238095,0.0,17.847619047619048,0.0,1.0,168.13274554437098,192.84109423805114,0,148.26732886868487,True,shock
0,maize,India,S.Asia,189.69905242745537,29.804414364646316,2.195585635353684,32.0,0.0,4.8,0.0,1.0,168.13274554437098,192.84109423805114,0,148.26732886868487,True,shock
0,maize,Thailand,SE.Asia,203.1029642354098,5.906404448904842,-0.9064044489048424,5.0,0.0,0.75,0.0,1.0,168.13274554437098,192.84109423805114,0,148.26732886868487,True,shock
0,maize,Vietnam,SE.Asia,204.86814142104635,7.847138784649673,-3.8471387846496734,4.0,0.0,0.6,0.0,1.0,168.13274554437098,192.84109423805114,0,148.26732886868487,True,shock
0,maize,China,E.Asia,195.82529079126596,295.0000030932812,-3.0932811796446913e-06,295.0,0.0,0.0,80.0,1.0,168.13274554437098,192.84109423805114,0,148.26732886868487,True,shock
0,maize,Egypt,MENA,193.499435724491,16.09971686351635,-9.099716863516349,7.0,0.0,0.0,0.0,1.0,168.13274554437098,192.84109423805114,0,148.26732886868487,True,shock
0,maize,Indonesia,SE.Asia,207.12062452794694,23.50556976618045,-0.5055697661804501,23.0,0.0,0.0,0.0,1.0,168.13274554437098,192.84109423805114,0,148.26732886868487,True,shock
0,maize,Mexico,N.America,177.04819024235425,45.345393575882255,-18.345393575882255,27.0,0.0,0.0,0.0,1.0,168.13274554437098,192.84109423805114,0,148.26732886868487,True,shock
0,maize,Nigeria,Africa,191.53234942724916,13.12882683244243,-1.1288268324424298,12.0,0.0,0.0,0.0,1.0,168.13274554437098,192.84109423805114,0,148.26732886868487,True,shock
0,maize,RestOfWorld,RoW,195.74415536812214,207.8666841221624,-92.36668412216241,115.5,0.0,0.0,0.0,1.0,168.13274554437098,192.84109423805114,0,148.26732886868487,True,shock
1,wheat,USA,N.America,216.13111888567042,30.095002920630176,14.627810037473989,44.722812958104164,0.0,6.441472756181547,0.0,1.0,221.43661735422697,246.58968669999217,0,144.4233081704642,True,shock
1,wheat,Russia,FSU,224.48215102129728,46.05259529468095,43.94740470531905,90.0,0.0,13.109523809523807,0.0,1.0,221.43661735422697,246.58968669999217,0,144.4233081704642,True,shock
1,wheat,EU,Europe,234.5605103607437,121.67859538773394,8.321404612266065,130.0,0.0,18.91428571428571,0.0,1.0,221.43661735422697,246.58968669999217,0,144.4233081704642,True,shock
1,wheat,Ukraine,FSU,234.69425006246115,9.099931602563558,15.900068397436442,25.0,0.0,3.5547619047619037,0.0,1.0,221.43661735422697,246.58968669999217,0,144.4233081704642,True,shock
1,wheat,Canada,N.America,217.76583935958806,10.247450986147257,23.653385885999896,33.90083687214715,0.0,4.808686937376654,0.0,1.0,221.43661735422697,246.58968669999217,0,144.4233081704642,True,shock
1,wheat,Australia,Oceania,210.24371203254245,8.313923393745897,21.19289725820417,29.50682065195007,0.0,4.60270315757374,0.0,1.0,221.43661735422697,246.58968669999217,0,144.4233081704642,True,shock
1,wheat,Argentina,S.America,216.24795440644363,6.106315410518038,13.80434887920696,19.910664289725,0.0,2.8940976150369067,0.0,1.0,221.43661735422697,246.58968669999217,0,144.4233081704642,True,shock
1,wheat,Brazil,S.America,231.54640658028066,12.930120697279058,-4.930120697279058,8.0,0.0,1.2,0.0,1.0,221.43661735422697,246.58968669999217,0,144.4233081704642,True,shock
1,wheat,India,S.Asia,227.96257478086997,106.9341045584763,2.97589544152369,109.91,0.0,16.5,20.19,1.0,221.43661735422697,246.58968669999217,0,144.4233081704642,True,shock
1,wheat,Thailand,SE.Asia,232.34505098789677,2.0208292441774995,-2.0208292441774995,0.0,0.0,0.0,0.0,1.0,221.43661735422697,246.58968669999217,0,144.4233081704642,True,shock
1,wheat,Vietnam,SE.Asia,231.0289989726021,2.527398849074633,-2.527398849074633,0.0,0.0,0.0,0.0,1.0,221.43661735422697,246.58968669999217,0,144.4233081704642,True,shock
1,wheat,China,E.Asia,236.58772250607578,146.53744382106575,-1.5374438210657502,145.0,0.0,0.0,86.0,1.0,221.43661735422697,246.58968669999217,0,144.4233081704642,True,shock
1,wheat,Egypt,MENA,248.18966128065256,20.010334591331556,-9.885334591331556,10.125,0.0,0.0,1.125,1.0,221.43661735422697,246.58968669999217,0,144.4233081704642,True,shock
1,wheat,Indonesia,SE.Asia,225.7971021638926,11.272168874501409,-11.272168874501409,0.0,0.0,0.0,0.0,1.0,221.43661735422697,246.58968669999217,0,144.4233081704642,True,shock
1,wheat,Mexico,N.America,228.6785229031232,8.053670073257114,-5.0536700732571145,3.0,0.0,0.0,0.0,1.0,221.43661735422697,246.58968669999217,0,144.4233081704642,True,shock
1,wheat,Nigeria,Africa,246.75448385958546,6.005589756319793,-5.905589756319793,0.1,0.0,0.0,0.0,1.0,221.43661735422697,246.58968669999217,0,144.4233081704642,True,shock
1,wheat,RestOfWorld,RoW,251.18795683433459,239.19065931042329,-101.29065931042331,137.89999999999998,0.0,0.0,0.0,1.0,221.43661735422697,246.58968669999217,0,144.4233081704642,True,shock
1,rice,USA,N.America,377.396983025077,3.93198696924064,3.06801303075936,7.0,0.0,1.05,0.0,1.0,377.55169295842825,405.7454912040599,0,48.30592508362756,True,shock
1,rice,Russia,FSU,396.58636556261877,1.478473476277549,-0.4784734762775491,1.0,0.0,0.15,0.0,1.0,377.55169295842825,405.7454912040599,0,48.30592508362756,True,shock
1,rice,EU,Europe,407.8678781623758,3.9454558792624974,-1.9454558792624974,2.0,0.0,0.3,0.0,1.0,377.55169295842825,405.7454912040599,0,48.30592508362756,True,shock
1,rice,Ukraine,FSU,403.5824711236876,0.2954641245997268,-0.2954641245997268,0.0,0.0,0.0,0.0,1.0,377.55169295842825,405.7454912040599,0,48.30592508362756,True,shock
1,rice,Canada,N.America,391.64301789060744,0.39247252466396043,-0.39247252466396043,0.0,0.0,0.0,0.0,1.0,377.55169295842825,405.7454912040599,0,48.30592508362756,True,shock
1,rice,Australia,Oceania,370.7564787950307,0.49876170396859626,0.0012382960314037406,0.5,0.0,0.075,0.0,1.0,377.55169295842825,405.7454912040599,0,48.30592508362756,True,shock
1,rice,Argentina,S.America,369.1516878600752,0.9956024728724824,0.5043975271275176,1.5,0.0,0.22499999999999998,0.0,1.0,377.55169295842825,405.7454912040599,0,48.30592508362756,True,shock
1,rice,Brazil,S.America,378.51124129948414,10.999992116593221,7.88340677893018e-06,11.0,0.0,1.0976190476190482,0.0,1.0,377.55169295842825,405.7454912040599,0,48.30592508362756,True,shock
1,rice,India,S.Asia,382.037447606927,110.63796052825225,19.36203947174775,130.0,0.0,18.94761904761905,25.0,1.0,377.55169295842825,405.7454912040599,0,48.30592508362756,True,shock
1,rice,Thailand,SE.Asia,375.3399163307866,20.23839308900756,12.761606910992441,33.0,0.0,4.397619047619048,0.0,1.0,377.55169295842825,405.7454912040599,0,48.30592508362756,True,shock
1,rice,Vietnam,SE.Asia,373.27621260074125,30.391459611742036,12.608540388257964,43.0,0.0,6.008095238095239,0.0,1.0,377.55169295842825,405.7454912040599,0,48.30592508362756,True,shock
1,rice,China,E.Asia,388.5917089718022,212.84467287865604,-0.8446728786560413,212.0,0.0,0.0,96.0,1.0,377.55169295842825,405.7454912040599,0,48.30592508362756,True,shock
1,rice,Egypt,MENA,397.2208371855204,3.999998326598618,1.6734013819075244e-06,4.0,0.0,0.0,0.0,1.0,377.55169295842825,405.7454912040599,0,48.30592508362756,True,shock
1,rice,Indonesia,SE.Asia,387.83148316168064,56.299662576179756,-2.299662576179756,54.0,0.0,0.0,0.0,1.0,377.55169295842825,405.7454912040599,0,48.30592508362756,True,shock
1,rice,Mexico,N.America,391.1991115411695,0.9884205832002367,-0.7884205832002367,0.2,0.0,0.0,0.0,1.0,377.55169295842825,405.7454912040599,0,48.30592508362756,True,shock
1,rice,Nigeria,Africa,402.70885708805054,8.478658903883305,-0.47865890388330534,8.0,0.0,0.0,0.0,1.0,377.55169295842825,405.7454912040599,0,48.30592508362756,True,shock
1,rice,RestOfWorld,RoW,407.5853706634247,55.58256423500128,-40.78256423500127,14.800000000000011,0.0,0.0,0.0,1.0,377.55169295842825,405.7454912040599,0,48.30592508362756,True,shock
1,maize,USA,N.America,167.2993544935838,313.7272527522386,36.16138795782672,349.8886407100653,0.0,52.38278786136324,0.0,1.0,170.28522846295425,195.02244407105252,0,148.19532801543528,True,shock
1,maize,Russia,FSU,186.90782737861562,13.072725801917679,1.927274198082321,15.0,0.0,2.25,0.0,1.0,170.28522846295425,195.02244407105252,0,148.19532801543528,True,shock
1,maize,EU,Europe,193.61513177675454,85.36631117073362,-20.366311170733624,65.0,0.0,9.597619047619048,0.0,1.0,170.28522846295425,195.02244407105252,0,148.19532801543528,True,shock
1,maize,Ukraine,FSU,182.24633403155622,6.127074421595941,23.872925578404057,30.0,0.0,4.423809523809524,0.0,1.0,170.28522846295425,195.02244407105252,0,148.19532801543528,True,shock
1,maize,Canada,N.America,179.60277960080538,15.341433853856634,-1.3414338538566337,14.0,0.0,2.1,0.0,1.0,170.28522846295425,195.02244407105252,0,148.19532801543528,True,shock
1,maize,Australia,Oceania,202.75437093443017,0.960963301149793,-0.460963301149793,0.5,0.0,0.075,0.0,1.0,170.28522846295425,195.02244407105252,0,148.19532801543528,True,shock
1,maize,Argentina,S.America,164.72235149077298,12.54133596005468,42.29128371715268,54.83261967720736,0.0,8.295475560887873,0.0,1.0,170.28522846295425,195.02244407105252,0,148.19532801543528,True,shock
1,maize,Brazil,S.America,169.81235457583242,78.16259555608326,41.83740444391674,120.0,0.0,17.847619047619048,0.0,1.0,170.28522846295425,195.02244407105252,0,148.19532801543528,True,shock
1,maize,India,S.Asia,191.87025339221825,29.895046104454387,2.104953895545613,32.0,0.0,4.8,0.0,1.0,170.28522846295425,195.02244407105252,0,148.19532801543528,True,shock
1,maize,Thailand,SE.Asia,205.27416273928483,5.906482138737959,-0.9064821387379594,5.0,0.0,0.75,0.0,1.0,170.28522846295425,195.02244407105252,0,148.19532801543528,True,shock
1,maize,Vietnam,SE.Asia,207.03933982765668,7.8477811077913415,-3.8477811077913415,4.0,0.0,0.6,0.0,1.0,170.28522846295425,195.02244407105252,0,148.19532801543528,True,shock
1,maize,China,E.Asia,197.48731528118873,295.0000026578497,-2.6578496772344806e-06,295.0,0.0,0.0,60.0,1.0,170.28522846295425,195.02244407105252,0,148.19532801543528,True,shock
1,maize,Egypt,MENA,195.67063588344342,16.092116117784688,-9.092116117784688,7.0,0.0,0.0,0.0,1.0,170.28522846295425,195.02244407105252,0,148.19532801543528,True,shock
1,maize,Indonesia,SE.Asia,209.29182313735657,23.503542174565034,-0.5035421745650339,23.0,0.0,0.0,0.0,1.0,170.28522846295425,195.02244407105252,0,148.19532801543528,True,shock
1,maize,Mexico,N.America,179.21939020420734,45.249530431126104,-18.249530431126104,27.0,0.0,0.0,0.0,1.0,170.28522846295425,195.02244407105252,0,148.19532801543528,True,shock
1,maize,Nigeria,Africa,193.7035476407227,13.117314703758167,-1.1173147037581668,12.0,0.0,0.0,0.0,1.0,170.28522846295425,195.02244407105252,0,148.19532801543528,True,shock
1,maize,RestOfWorld,RoW,197.91535575029187,207.80975213357505,-92.30975213357505,115.5,0.0,0.0,0.0,1.0,170.28522846295425,195.02244407105252,0,148.19532801543528,True,shock
2,wheat,USA,N.America,215.62465274915573,30.10304806123641,14.89695193876359,45.0,0.0,6.441472756181547,0.0,1.0,220.87709614725438,246.08750649078252,0,145.1612844092211,True,shock
2,wheat,Russia,FSU,223.97568442083613,46.07328272305525,43.92671727694475,90.0,0.0,13.109523809523807,0.0,1.0,220.87709614725438,246.08750649078252,0,145.1612844092211,True,shock
2,wheat,EU,Europe,234.0540445443227,121.73120074521279,8.268799254787211,130.0,0.0,18.91428571428571,0.0,1.0,220.87709614725438,246.08750649078252,0,145.1612844092211,True,shock
2,wheat,Ukraine,FSU,234.18778312707173,9.103892940859268,15.896107059140732,25.0,0.0,3.5547619047619037,0.0,1.0,220.87709614725438,246.08750649078252,0,145.1612844092211,True,shock
2,wheat,Canada,N.America,217.25937236578818,10.251555287226493,23.748444712773505,34.0,0.0,4.808686937376654,0.0,1.0,220.87709614725438,246.08750649078252,0,145.1612844092211,True,shock
2,wheat,Australia,Oceania,209.73724619410248,8.317670975642242,21.590332987967123,29.908003963609367,0.0,4.694699193964374,0.0,1.0,220.87709614725438,246.08750649078252,0,145.1612844092211,True,shock
2,wheat,Argentina,S.America,215.74148879016184,6.1086183474782745,13.891381652521726,20.0,0.0,2.8940976150369067,0.0,1.0,220.87709614725438,246.08750649078252,0,145.1612844092211,True,shock
2,wheat,Brazil,S.America,231.03994059625103,12.934060913008416,-4.934060913008416,8.0,0.0,1.2,0.0,1.0,220.87709614725438,246.08750649078252,0,145.1612844092211,True,shock
2,wheat,India,S.Asia,227.45611063071078,106.97661334594136,2.9423866540586374,109.919,0.0,16.5,20.271,1.0,220.87709614725438,246.08750649078252,0,145.1612844092211,True,shock
2,wheat,Thailand,SE.Asia,231.8385794731484,2.0212027419060745,-2.0212027419060745,0.0,0.0,0.0,0.0,1.0,220.87709614725438,246.08750649078252,0,145.1612844092211,True,shock
2,wheat,Vietnam,SE.Asia,230.52252887046382,2.5278162240290016,-2.5278162240290016,0.0,0.0,0.0,0.0,1.0,220.87709614725438,246.08750649078252,0,145.1612844092211,True,shock
2,wheat,China,E.Asia,236.0812534720918,146.59404947156605,-1.594049471566052,145.0,0.0,0.0,79.0,1.0,220.87709614725438,246.08750649078252,0,145.1612844092211,True,shock
2,wheat,Egypt,MENA,247.68319416356758,20.018758973708053,-10.456258973708053,9.5625,0.0,0.0,0.5625,1.0,220.87709614725438,246.08750649078252,0,145.1612844092211,True,shock
2,wheat,Indonesia,SE.Asia,225.29063636312677,11.27504094684449,-11.27504094684449,0.0,0.0,0.0,0.0,1.0,220.87709614725438,246.08750649078252,0,145.1612844092211,True,shock
2,wheat,Mexico,N.America,228.17205517457737,8.056253723935443,-5.056253723935443,3.0,0.0,0.0,0.0,1.0,220.87709614725438,246.08750649078252,0,145.1612844092211,True,shock
2,wheat,Nigeria,Africa,246.24801738865042,6.007555124647927,-5.907555124647927,0.1,0.0,0.0,0.0,1.0,220.87709614725438,246.08750649078252,0,145.1612844092211,True,shock
2,wheat,RestOfWorld,RoW,250.68149062228116,239.2888834173118,-101.38888341731183,137.89999999999998,0.0,0.0,0.0,1.0,220.87709614725438,246.08750649078252,0,145.1612844092211,True,shock
2,rice,USA,N.America,376.9100028053186,3.931878833300106,3.068121166699894,7.0,0.0,1.05,0.0,1.0,377.0715223659376,405.2412269969474,0,48.35907341323958,True,shock
2,rice,Russia,FSU,396.09953105181063,1.4783661930258882,-0.47836619302588823,1.0,0.0,0.15,0.0,1.0,377.0715223659376,405.2412269969474,0,48.35907341323958,True,shock
2,rice,EU,Europe,407.3808934661838,3.945111512090685,-1.9451115120906848,2.0,0.0,0.3,0.0,1.0,377.0715223659376,405.2412269969474,0,48.35907341323958,True,shock
2,rice,Ukraine,FSU,403.0956068278628,0.2954386635504309,-0.2954386635504309,0.0,0.0,0.0,0.0,1.0,377.0715223659376,405.2412269969474,0,48.35907341323958,True,shock
2,rice,Canada,N.America,391.1560047661681,0.3924389142288438,-0.3924389142288438,0.0,0.0,0.0,0.0,1.0,377.0715223659376,405.2412269969474,0,48.35907341323958,True,shock
2,rice,Australia,Oceania,370.2916322354274,0.4987513813130045,0.0012486186869954952,0.5,0.0,0.075,0.0,1.0,377.0715223659376,405.2412269969474,0,48.35907341323958,True,shock
2,rice,Argentina,S.America,368.66512627199273,0.9956362738546432,0.5043637261453568,1.5,0.0,0.22499999999999998,0.0,1.0,377.0715223659376,405.2412269969474,0,48.35907341323958,True,shock
2,rice,Brazil,S.America,378.24026581053704,10.999985919000029,1.4080999971355368e-05,11.0,0.0,1.0976190476190482,0.0,1.0,377.0715223659376,405.2412269969474,0,48.35907341323958,True,shock
2,rice,India,S.Asia,381.55063201291864,110.6563561225114,19.425577029098605,130.08193315161,0.0,18.865685896009055,25.0,1.0,377.0715223659376,405.2412269969474,0,48.35907341323958,True,shock
2,rice,Thailand,SE.Asia,374.85310066979144,20.242576756427198,12.757423243572802,33.0,0.0,4.397619047619048,0.0,1.0,377.0715223659376,405.2412269969474,0,48.35907341323958,True,shock
2,rice,Vietnam,SE.Asia,372.7893972868707,30.39781697027561,12.60218302972439,43.0,0.0,6.008095238095239,0.0,1.0,377.0715223659376,405.2412269969474,0,48.35907341323958,True,shock
2,rice,China,E.Asia,388.1048869425765,212.88242223255367,-0.8824222325536653,212.0,0.0,0.0,94.0,1.0,377.0715223659376,405.2412269969474,0,48.35907341323958,True,shock
2,rice,Egypt,MENA,396.83934410355613,3.999996412127386,3.587872614119192e-06,4.0,0.0,0.0,0.0,1.0,377.0715223659376,405.2412269969474,0,48.35907341323958,True,shock
2,rice,Indonesia,SE.Asia,387.3446653500761,56.31076723859228,-2.310767238592277,54.0,0.0,0.0,0.0,1.0,377.0715223659376,405.2412269969474,0,48.35907341323958,True,shock
2,rice,Mexico,N.America,390.71211771590646,0.988409920561045,-0.7884099205610451,0.2,0.0,0.0,0.0,1.0,377.0715223659376,405.2412269969474,0,48.35907341323958,True,shock
2,rice,Nigeria,Africa,402.2222807080435,8.480000900315405,-0.4800009003154049,8.0,0.0,0.0,0.0,1.0,377.0715223659376,405.2412269969474,0,48.35907341323958,True,shock
2,rice,RestOfWorld,RoW,407.09855506714916,55.58597890788255,-40.78597890788254,14.800000000000011,0.0,0.0,0.0,1.0,377.0715223659376,405.2412269969474,0,48.35907341323958,True,shock
2,maize,USA,N.America,167.05623474400696,313.8215116041062,36.178488395893794,350.0,0.0,52.38278786136324,0.0,1.0,170.03838473889283,194.77875211849653,0,148.276927382763,True,shock
2,maize,Russia,FSU,186.66470113411881,13.073701469606272,1.9262985303937281,15.0,0.0,2.25,0.0,1.0,170.03838473889283,194.77875211849653,0,148.276927382763,True,shock
2,maize,EU,Europe,193.37201188548246,85.38161880893239,-20.381618808932387,65.0,0.0,9.597619047619048,0.0,1.0,170.03838473889283,194.77875211849653,0,148.276927382763,True,shock
2,maize,Ukraine,FSU,182.0032141210056,6.128120715466451,23.87187928453355,30.0,0.0,4.423809523809524,0.0,1.0,170.03838473889283,194.77875211849653,0,148.276927382763,True,shock
2,maize,Canada,N.America,179.35965485512637,15.344995759682414,-1.3449957596824138,14.0,0.0,2.1,0.0,1.0,170.03838473889283,194.77875211849653,0,148.276927382763,True,shock
2,maize,Australia,Oceania,202.51122900654326,0.9608775012690656,-0.46087750126906557,0.5,0.0,0.075,0.0,1.0,170.03838473889283,194.77875211849653,0,148.276927382763,True,shock
2,maize,Argentina,S.America,164.47923151251922,12.54429940821096,42.37930389235476,54.92360330056572,0.0,8.37187226032215,0.0,1.0,170.03838473889283,194.77875211849653,0,148.276927382763,True,shock
2,maize,Brazil,S.America,169.5692351729786,78.18448917339855,41.815510826601454,120.0,0.0,17.847619047619048,0.0,1.0,170.03838473889283,194.77875211849653,0,148.276927382763,True,shock
2,maize,India,S.Asia,191.62712911259655,29.894725167538418,2.105274832461582,32.0,0.0,4.8,0.0,1.0,170.03838473889283,194.77875211849653,0,148.276927382763,True,shock
2,maize,Thailand,SE.Asia,205.03102971652055,5.907600428881378,-0.9076004288813779,5.0,0.0,0.75,0.0,1.0,170.03838473889283,194.77875211849653,0,148.276927382763,True,shock
2,maize,Vietnam,SE.Asia,206.7962093773597,7.849254901495511,-3.8492549014955113,4.0,0.0,0.6,0.0,1.0,170.03838473889283,194.77875211849653,0,148.276927382763,True,shock
2,maize,China,E.Asia,197.38913563437575,295.00000544570486,-5.445704857720557e-06,295.0,0.0,0.0,40.0,1.0,170.03838473889283,194.77875211849653,0,148.276927382763,True,shock
