year,agri_pub_prod_pct,agri_pub_full_pct,agri_dig_prod_pct,agri_dig_full_pct,agri_dig_full_usd,agri_pub_full_usd,sheaf_wheat_prod_pct,sheaf_wheat_full_pct,sheaf_wheat_tau_pct,sheaf_wheat_restr_incr_pp,sheaf_maize_prod_pct,sheaf_maize_full_pct,sheaf_maize_tau_pct,sheaf_maize_restr_incr_pp,sheaf_rice_prod_pct,sheaf_rice_full_pct,sheaf_rice_tau_pct,sheaf_rice_restr_incr_pp
2007,13.2,16.2,15.48274397995959,16.886932983632708,17.68154095838611,16.7,10.599623399838553,50.17302016121275,19.35888328175004,39.5733967613742,7.321451770101861,26.614284363994066,-4.440806314527979,19.292832593892207,-4.728487147757243,39.17761334012528,40.98772068926162,43.906100487882526
2008,,22.5,12.745641532414776,30.317741094403928,31.765472787538116,23.3,-4.458405456578262,110.38972666508586,85.0284924819913,114.84813212166412,0.2109614217460587,59.18428252105179,12.136124952734306,58.973321099305736,-9.837367401959952,113.79723260210994,109.99161122913068,123.6346000040699
2010,,5.6,-2.247832285397955,5.31289824238661,5.543672953580099,,-10.514860420496841,27.320060693428626,36.511116533929936,37.83492111392547,46.585132453485215,74.77459944173943,4.04734106521123,28.18946698825421,12.385422728124308,116.47872697065726,111.57602117978192,104.09330424253295
2011,,12.3,4.077837075440671,14.303638219077008,15.01487031187935,,14.122997871820964,116.06192863062942,117.09450783489808,101.93893075880845,54.62726102471203,109.92355473163,7.0604545663807805,55.29629370691798,2.6510967690625664,112.73292850424083,111.75184915993736,110.08183173517827
