year,baseline,prod_anom,full_model,observed,full_over_baseline,prod_over_baseline,full_minus_baseline_usd
2006,108.52903034018357,106.1016949152542,109.09815871455051,94.30748303215114,1.0052440197114358,0.9776342291337082,0.5691283743669402
2007,104.7054605802223,120.91673897489564,122.3870015386084,119.96196359599986,1.168869329836327,1.1548274397995961,17.68154095838611
2008,104.77519643902956,118.12946739203169,136.54066922656767,154.01464123340085,1.3031774109440393,1.1274564153241478,31.765472787538116
2009,105.61889809515237,104.16140077019186,112.45897579855756,104.64511374111181,1.0647618733651523,0.9862004115622618,6.840077703405186
2010,104.34366894800227,101.99819826962032,109.88734190158237,100.1789287400487,1.0531289824238659,0.9775216771460205,5.543672953580099
2011,104.97238591964502,109.25298879165096,119.98725623152437,142.0826175590531,1.14303638219077,1.0407783707544067,15.01487031187935
