year,month,scenario,wm_price_index,harvest_mmt,consumption_mmt,producer_storage_mmt,consumer_storage_mmt,sales_foreign_mmt
2008,4,undisturbed,1.1669079295141263,27.736212800000004,53.1782671,66.3121308,141.6006752,14.587569199999997
2008,5,undisturbed,1.3161986211036336,64.9842302,54.4074445,79.9794799,143.86439050000004,8.146855599999999
2008,6,undisturbed,1.2737800167579214,112.63211310000001,54.530334599999996,140.6966308,140.6509371,7.795716499999999
2008,7,undisturbed,1.1573513847917118,152.55086189999997,54.5588815,238.1825603,138.00701759999995,9.5905794
2008,8,undisturbed,1.1147559433021295,120.1298433,54.931986800000004,306.88661289999993,138.1399632,9.132004900000002
2008,9,undisturbed,1.1049294368322027,42.616715799999994,54.44177019999999,299.2849099,135.123984,8.553072799999999
2008,10,undisturbed,1.0420062268607613,14.5676563,53.3812197,262.5007819,131.9611824,8.485909800000002
2008,11,undisturbed,0.9974259283485337,14.2156014,51.67524300000001,224.0077589,131.63772419999998,11.776258899999998
2008,12,undisturbed,1.0283101720452918,14.7921308,49.9751775,188.41708190000003,134.3711714,13.642065000000002
2009,1,undisturbed,1.0716754835553315,6.839719500000001,50.0186732,147.14769789999997,134.73530559999998,11.734194899999999
2009,2,undisturbed,1.0794102973473716,14.9923101,49.8191584,108.9791662,133.02525070000002,9.9324642
2009,3,undisturbed,1.1182448035840375,45.2927046,50.792523300000006,95.0175863,135.3935688,11.198298500000002
2009,4,undisturbed,1.179393336006445,27.736212800000004,53.09716340000001,67.6286409,141.55069,11.8725549
2009,5,undisturbed,1.3337151769951932,64.9842302,54.3272942,79.9594116,142.34855409999997,8.583403
2009,6,undisturbed,1.2564921923556465,112.63211310000001,54.4245414,140.762738,140.5774723,7.577035600000002
2009,7,undisturbed,1.1353635612992206,152.55086189999997,54.5079004,238.07317,137.89835840000003,9.671293600000002
2009,8,undisturbed,1.092107344484139,120.1298433,54.9444873,306.7301379,138.19430120000004,9.0510233
2009,9,undisturbed,1.086146502365046,42.616715799999994,54.4699794,298.6880613,135.1971967,8.619091599999997
2009,10,undisturbed,1.0371617023702995,14.5676563,53.42903210000001,261.89574949999997,132.4269569,8.5732546
2009,11,undisturbed,0.9941565784381124,14.2156014,51.7174265,223.64382269999996,132.0694991,11.6134278
2009,12,undisturbed,1.024064027916743,14.7921308,50.010728400000005,188.15376969999997,134.52629889999997,13.5623714
2010,1,undisturbed,1.0665998279467679,6.839719500000001,50.0516547,146.83353850000003,134.7568277,11.759034699999999
2010,2,undisturbed,1.0730767115891764,14.9923101,49.860383,108.6264274,133.05639540000004,9.918487000000002
2010,3,undisturbed,1.1094549473943374,45.2927046,50.832854600000005,94.61997479999998,135.4229617,11.1799933
2010,4,undisturbed,1.1726838174684207,27.736212800000004,53.1415238,65.66572359999999,141.58059529999997,14.4398817
2010,5,undisturbed,1.3199235607193351,64.9842302,54.363682700000005,79.684488,143.90737669999996,8.0201795
2010,6,undisturbed,1.27768438014645,112.63211310000001,54.47428380000001,140.4185913,140.39855830000002,7.815398999999999
2010,7,undisturbed,1.1540143037447863,152.55086189999997,54.5199717,237.77124980000002,137.77659669999997,9.6168001
2010,8,undisturbed,1.1136466044677837,120.1298433,54.927995800000005,306.48992300000003,138.04680430000002,9.072541699999999
2010,9,undisturbed,1.1055040980942086,42.616715799999994,54.42814950000002,298.86269080000005,135.0298247,8.589673300000001
2010,10,undisturbed,1.0418005844273925,14.5676563,53.365189900000004,262.07258329999996,131.9085824,8.5112028
2010,11,undisturbed,0.9971274459537173,14.2156014,51.659693999999995,223.58208010000004,131.60665190000003,11.809156100000001
2010,12,undisturbed,1.028314465521624,14.7921308,49.96219450000001,187.9520327,134.3505625,13.693093099999999
2011,1,undisturbed,1.0721588071263113,6.839719500000001,50.01101320000001,146.7367955,134.7617266,11.700083199999998
2011,2,undisturbed,1.080551751281726,14.9923101,49.803726100000006,108.58561009999998,133.01295760000005,9.9393522
2011,3,undisturbed,1.1199071236754774,45.2927046,50.77882790000001,94.6443452,135.37762560000002,11.2166629
2011,4,undisturbed,1.1821677495768679,27.736212800000004,53.082967999999994,67.59018460000001,141.52862699999997,11.532531800000001
2011,5,undisturbed,1.332435168438582,64.9842302,54.3076442,79.73511110000001,142.0113565,8.7061441
2011,6,undisturbed,1.2594578453656051,112.63211310000001,54.3957333,140.5924085,140.45492739999995,7.566796200000001
2011,7,undisturbed,1.1325497435562268,152.55086189999997,54.498324700000005,237.80439580000007,137.7314186,9.7126163
2011,8,undisturbed,1.089199266219689,120.1298433,54.944329499999995,306.40265330000005,138.125964,9.082868300000001
2011,9,undisturbed,1.0830560253338917,42.616715799999994,54.471262900000006,298.32625409999997,135.18628660000002,8.6030048
2011,10,undisturbed,1.0360705194455813,14.5676563,53.43008650000001,261.51333999999997,132.4493151,8.590776600000002
2011,11,undisturbed,0.994525428781804,14.2156014,51.7171824,223.2985184,132.11270290000002,11.596959799999999
2011,12,undisturbed,1.0250363668395304,14.7921308,50.0101583,187.78464990000006,134.53296790000002,13.5956337
2012,1,undisturbed,1.067136092189703,6.839719500000001,50.0523116,146.5003235,134.78665529999998,11.7317873
2012,2,undisturbed,1.072872858458035,14.9923101,49.8550867,108.29395180000002,133.05561419999998,9.9228269
2012,3,undisturbed,1.1094206652349479,45.2927046,50.694713799999995,94.29670260000002,135.5595821,11.1870246
2012,4,undisturbed,1.1753219007794768,27.736212800000004,52.869143199999996,65.51262170000001,141.98039270000004,14.5673777
2012,5,undisturbed,1.325592544014856,64.9842302,54.0876109,79.48225690000001,144.41307609999998,8.0277894
2012,6,undisturbed,1.287013246364228,112.63211310000001,54.187075899999996,140.1813442,141.240595,7.8719524000000005
2012,7,undisturbed,1.1606094709359744,152.55086189999997,54.23368490000001,237.48544139999996,138.93993620000003,9.7458487
2012,8,undisturbed,1.1165049266101457,120.1298433,54.7181411,306.29546089999997,139.46856010000002,8.9504615
2012,9,undisturbed,1.1077352763599904,42.616715799999994,54.478111099999985,298.65225090000007,136.3102732,8.6167304
2012,10,undisturbed,1.040783785107502,14.5676563,53.4191021,261.86961,133.1510965,8.726645699999999
2012,11,undisturbed,0.9974778711989566,14.2156014,51.47386149999999,223.54544730000003,133.027532,12.608014300000002
2012,12,undisturbed,1.0200505396869088,14.7921308,49.8004244,187.82567779999994,135.76687139999999,14.162951799999998
2000,1,harvest,1.010532770816964,6.839674,52.7536978,163.53943269999996,134.69637749999998,9.5980551
2000,2,harvest,1.026327708410581,14.992162300000002,52.70021840000001,124.598017,134.5517827,9.4757482
