"","ARM","AFG","ALB","DZA","ATG","ARG","AUS","AUT","BHS","BHR","BRB","BGD","BMU","BTN","BOL","BWA","BRA","ARB","BLZ","SLB","BRN","BGR","MMR","BDI","CMR","CAN","CPV","CAF","LKA","TCD","CHL","CHN","COL","COM","COG","COK","CRI","CUB","CYP","AZE","BEN","DNK","DMA","DOM","BLR","ECU","EGY","SLV","GNQ","EST","FRO","FJI","FIN","FRA","PYF","DJI","GEO","GAB","GMB","DEU","BIH","GHA","KIR","GRC","GRL","GRD","GTM","GIN","GUY","HTI","HND","HKG","HUN","HRV","ISL","IND","IDN","IRN","IRQ","IRL","ISR","ITA","CIV","KAZ","JAM","JPN","JOR","KGZ","KEN","KHM","PRK","KOR","KWT","LVA","LAO","LBN","LSO","LBR","LBY","LTU","MAC","MDG","MWI","MYS","MDV","MLI","MLT","MRT","MUS","MEX","MNG","MAR","MOZ","MDA","NAM","NPL","NLD","ANT","NCL","MKD","VUT","NZL","NIC","NER","NGA","NOR","PAK","PAN","CZE","PNG","PRY","PER","PHL","POL","PRT","GNB","TLS","ERI","QAT","ZWE","ROU","RWA","RUS","KNA","LCA","VCT","STP","SAU","SEN","SYC","SLE","SVN","SVK","SGP","SOM","ZAF","ESP","SUR","TJK","SWZ","SWE","CHE","SYR","TKM","TWN","TZA","THA","TGO","TON","TTO","OMN","TUN","TUR","ARE","UGA","TUV","GBR","UKR","USA","BFA","URY","UZB","VEN","VNM","ETH","YEM","COD","ZMB","BEL","LUX","SRB","MNE","SDN","SSD","PSE"
"ARM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245000,0,0,535595000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31365000,0,0,0,0,11070000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AFG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ALB",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246030000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5535000,0,0,461240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307790000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31365000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845000,0,0,0,0,0,0,0,0,0,0,0,4206045000,563345000,0,0,0
"DZA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23985000,36850000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47710000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134685000,0,0,0,0,0,0,0,234315000,0,0,0,0,0,0,0,0,0,0,0,228780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3583835000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35055000,0,0,0,0,0,0,0,0,0,217690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103575000,0,0,0,0,0,0,0,0
"ATG",0,0,0,0,0,0,0,0,0,0,3690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ARG",0,0,26145000,507530575000,0,0,18450000,0,18450000,67143575000,7380000,329597880000,0,0,832233355000,0,15790261715000,0,0,0,0,297555000,0,5.01e+09,51421430000,618860000,7533450000,0,0,0,510495650000,120315000,553916875000,0,50024850000,0,158070000,46575660000,1245000,1845000,0,0,25320000,10194380000,0,18206025000,770136580000,177120000,57035000,80925000,0,0,0,1710460000,0,7.682e+10,29610000,0,0,178540000,0,0,0,0,0,33210000,127305000,0,0,43576310000,432975000,91100000,0,0,0,0,5525520000,0,0,0,1313455000,103075445000,49293390000,0,16605000,132840000,0,0,216086310000,0,0,0,12915000,0,0,0,0,130725000,69260000,18450000,0,1845000,78260000,8602170000,0,1.0855e+10,0,69221500000,2241940000,123035000,123015000,566131670000,186728150000,0,27335995000,0,1999515000,0,0,0,0,1845000,0,0,112704960000,257180000,0,7180125000,0,0,32256860000,348660445000,1245375000,0,0,0,0,0,1845000,30418125000,21165000,12516650000,0,0,9225000,8625000,0,44976170000,41868570000,0,938250000,0,0,66420000,0,1449287310000,2263015000,40460000,0,0,0,4823780000,45206900000,0,7470000,202652830000,293020000,5535000,0,200065000,72227500000,45961900000,270897380000,125996490000,77569830000,0,4064460000,0,4789010000,0,65138275000,0,68895455000,549240000,0,161828010000,90697700000,0,4458900000,0,0,0,0,0,0
"AUS",0,1845000,0,5.511e+10,0,0,0,0,0,159440930000,0,2312397645000,0,0,0,0,33210000,0,0,48565700000,67665000,0,545163755000,0,0,1339855000,0,0,335559575000,0,0,2135765675000,0,0,0,372700000,0,0,1845000,0,0,0,0,0,0,0,2130068650000,0,0,0,0,498186465000,152880000,66420000,6160605000,7212730000,81830000,0,0,43469830000,0,0,11701180000,0,0,0,0,0,0,0,0,17196950000,0,0,0,526700890000,11788002115000,102466190000,2118857590000,3690000,62189150000,654149710000,0,0,0,3817559175000,0,0,129308100000,70270275000,35064990000,4458993375000,1081355490000,0,0,46053225000,0,0,0,0,0,0,80888120000,2833379460000,32760000,0,69425000,0,154408310000,0,0,7.3981e+10,347577100000,0,0,384100000,16650000,0,105992215000,0,7523910000,1314448165000,0,0,718100000,48840000,582660000,29120000,0,581213295000,0,0,1991343775000,0,8625000,0,46100000,0,55826925000,0,0,0,29520000,0,0,0,0,312232470000,0,374845000,0,0,0,296940910000,0,500733250000,35055000,0,0,0,52665000,27675000,0,0,980837225000,466349170000,1874744370000,0,509650000,0,3.15964e+11,129220000,0,787363025000,0,245700000,6592450000,0,3828165000,0,0,0,8141250000,5682401435000,6619880000,2546369240000,0,0,134365000,0,0,0,0,0,0
"AUT",75045000,3690000,752625000,0,0,0,250045000,0,0,70335000,0,0,0,0,0,0,0,0,0,0,0,26710255000,0,0,9215000,1065915000,0,0,0,0,1845000,109445000,0,0,0,0,0,0,219645000,201105000,0,8964220000,1835000,0,205520000,0,57195000,0,9225000,20295000,0,0,1009300000,73276910000,0,0,250090000,0,5535000,782601630000,1651490000,0,0,29259795000,0,0,0,0,0,1845000,0,36465000,108652720000,21132580000,18450000,0,5535000,158670000,3690000,623225000,148165000,1584860130000,0,4935000,0,229425000,0,0,0,0,53505000,27575000,99620000,819085000,0,67065000,0,0,178965000,333330000,0,0,0,81900000,740740000,0,188140000,0,11070000,0,0,0,0,105985000,0,0,60801410000,0,0,6981455000,0,5535000,0,0,0,3485915000,0,0,101975395000,0,0,83025000,8715000,38655265000,3184565000,0,0,0,17965000,0,26739900000,0,1653710000,0,0,0,0,3090000,0,0,0,165540025000,19969940000,30345000,0,529480000,5000800000,0,0,0,2961045000,206714465000,18300000,0,12915000,0,14760000,0,0,0,14760000,0,165060000,910450000,0,0,11241340000,867610000,2604540000,0,14760000,5525000,0,25275000,47970000,75645000,0,0,8247415000,207930000,23220900000,613685000,0,0,0
"BHS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BHR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44280000,0,0,0,0,0,0,0,0,110180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1835000,0,0,0,0,0,0,0,0,0,0,7470000,0,0,0,0,0,314345000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233190000,0,0,0,0,0,0,0,0,21067085000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70735000,0,0,132180000,0,0,0,0,0,0,0,0,0,0,0,62730000,0,0,0,0,0,0,0,0,0
