lean_mean,lean_median,lean_max,lean_p90,share_lead_le6,share_lead_gt9,phi_agrimate_equiv,crop,phi_default
5.791666666666667,5.0,14,12.0,0.7887129427205859,0.09229372323271193,0.7542984551955638,wheat,0.55
8.0,7.0,19,16.0,0.5137501200009678,0.33848915632384297,0.48383839827864894,maize,0.5
5.0625,4.0,11,10.0,0.8358350257897154,0.04935978551464672,0.8039852297130643,rice,0.55
