year,production,consumption,exports,inflow,S_producer,S_consumer,p_consumer_mean,price_index_mean
2003,20.229666666666674,8.437091533311072,14.580900820760656,5.924091533311072,0.5296176122588137,0.0,0.9695604510204108,0.9554684264248495
2004,20.229666666666674,9.302118323548072,4.331079577300671,16.699165017037142,2.4623534183327676e-05,7.397046693489072,0.5851646586715441,0.4499701660493987
2005,20.229666666666674,9.805864274109807,18.291009407300386,2.408817580620736,0.00011843300336630868,0.0,0.4022674884477592,0.566123459948891
2006,20.229666666666674,8.12081663293155,12.69951034898428,8.120816632931554,8.450627530931855e-05,0.0,0.22261601991983984,0.2020034935336248
2007,20.229666666666674,10.250323252325234,9.109487478358103,11.891008899422395,0.000847474567672744,1.6406856470971596,0.4324080151710665,0.34966024171328325
2008,20.229666666666674,10.730960993566232,11.99679148199299,9.090275346469072,2.5380449403846547e-07,0.0,0.40733751735490703,0.32762499958634445
2009,20.229666666666674,6.731927496319108,13.795381605543671,6.731927496319109,0.0004305585479515503,0.0,0.3423336940154007,0.3167657342811359
2010,20.229666666666674,9.354829433835057,9.064395573742175,11.697563248596472,0.0010250739479360045,2.342733814761412,0.5160182551766174,0.38936820469140265
2011,20.229666666666674,10.840824610209129,11.98713922538326,8.498090795447716,0.22693346773348524,0.0,0.42498010460293817,0.3293485052627697
