year,production,consumption,exports,inflow,S_producer,S_consumer,p_consumer_mean,price_index_mean
2003,20.229666666666674,8.437091533311072,14.580900820760656,5.924091533311072,0.5296176122588137,0.0,0.9695604510204108,0.9554684264248495
2004,20.229666666666674,9.17469047787074,4.3529455818854625,16.711726940179382,1.5907414274373716e-15,7.537036462308644,0.6033224688559627,0.45392604796527297
2005,24.040655530292128,14.534740956007866,13.814323311181525,6.99770449369922,3.6251891383441683,0.0,0.3747184471881522,0.504988337951099
2006,16.74484841758631,10.181657970942954,9.871366363867171,10.73527518386814,0.0,0.5536172129251873,0.3864116265220563,0.3060014192852424
2007,15.568476497120644,10.335520735836244,5.998667918878023,10.409006573590993,0.0,0.6271030506799329,0.6354043169556818,0.5207802866526228
2008,27.874048000401988,4.712739608090635,16.518568073134002,4.085636557410702,7.773233467563412,0.0,0.41201594006485937,0.3981682708976339
2009,21.935746682354466,8.91532085091347,8.2757215611897,13.126300032999977,8.727991656728937,4.210979182086509,0.5659351892758832,0.4415027119130798
2010,17.13616434665439,13.34057995839077,8.190679261922359,13.115296161023842,4.908430773104129,3.9856953847195804,0.7236971307283248,0.6204581751066698
2011,22.019471371824302,12.698312723969796,6.903896145073967,12.914337290674787,7.443102728005697,4.201719951424568,0.8503965982756521,0.7223202995491409
