crop,p0,obs_hike,full_corr,full_hike,shocks_corr,shocks_hike,tau_corr,tau_hike,baseline_corr,baseline_hike
wheat,288.25333650592216,1.5680654345750178,0.6882178566437398,1.6128125812589682,0.5287163946368575,1.0926497777729285,0.6526357449604894,1.5460258056306513,-9.03668511178794e-16,1.0
maize,237.23046885035322,1.093327158547758,0.20374363293854936,1.0068364672088352,-0.32866402718038756,1.0343765562825378,0.21219754512287348,1.0434435518795846,8.440915757538635e-16,1.0
rice,418.85429849443585,0.9084333831654942,0.6066003548319732,0.9887935461339341,0.012651992312312394,0.994710031781624,0.6202680745043943,0.9759133374656678,,1.0
