crop,year,country,my_month,model_stock,model_cons,psd_stock,psd_cons,stock_ratio,cons_ratio,psd_dstock,model_dstock,psd_dcons,model_dcons
wheat,2010,Thailand,5,0.0,1.3204716591989603,0.797,1.5,0.0,0.8803144394659735,10.928961748633883,0.0,18.214936247723134,1.7007189404734593
wheat,2011,Thailand,5,0.0,1.1976523164519972,1.044,2.395,0.0,0.5000635976835062,17.996357012750458,0.0,65.20947176684882,-8.948585992492756
wheat,2006,USA,5,4.042158675841494,31.24512549318616,12.414,30.94,0.3256129108942721,1.0098618452872061,,,,
wheat,2007,USA,5,3.830454058451785,29.156338086781787,8.323,28.614,0.4602251662203274,1.0189535921850068,-13.172765765620722,-0.6816757116536261,-7.489575451193793,-6.725765641345198
wheat,2008,USA,5,5.102517861957019,27.68546612798301,17.867,34.64,0.28558335825583586,0.7992340106230661,30.731086890023025,4.095966395135427,19.403345515431553,-4.7361163002874695
wheat,2009,USA,5,5.103427194267754,29.475013704690852,26.552,30.728,0.19220500129059032,0.9592233046306577,27.965160272406735,0.002927993530290065,-12.59639688954003,5.762231985921926
wheat,2010,USA,5,4.3689792662695615,30.148265189449788,23.487000000000002,29.424,0.1860169143044902,1.024614776694188,-9.869109526186136,-2.364876686034139,-4.1987989631800176,2.1678279418444952
wheat,2011,USA,5,5.142405020551912,27.5981086659107,20.211000000000002,31.993000000000002,0.25443595173677264,0.8626295960338417,-10.548516413633216,2.4903828643998867,8.272020350007253,-8.211345526827191
wheat,2006,Ukraine,6,1.9742061100964663,12.534000561426566,1.344,11.700000000000001,1.4689033557265374,1.0712820992672278,,,,
wheat,2007,Ukraine,6,1.7055955081081815,11.696082258608978,2.08,12.3,0.8199978404366257,0.9509009966348763,5.907692307692307,-2.156071721645095,4.816053511705682,-6.7257656413451885
wheat,2008,Ukraine,6,2.052692827579893,11.106041102864832,3.101,11.9,0.6619454458496914,0.9332807649466246,8.195317725752508,2.786065440575611,-3.210702341137126,-4.736116300287458
wheat,2009,Ukraine,6,5.116092432834219,11.823919171110939,2.358,12.3,2.169674483814342,0.9612942415537348,-5.963879598662206,24.589160711071514,3.210702341137126,5.7622319859219235
wheat,2010,Ukraine,6,3.8278369274198667,12.093994402199066,3.341,11.6,1.1457159315833183,1.0425857243275056,7.890301003344483,-10.340512418041625,-5.618729096989975,2.1678279418444952
wheat,2011,Ukraine,6,2.6823062857879254,11.070997605315176,5.363,14.950000000000001,0.500150342306158,0.7405349568772692,16.23010033444816,-9.194894782329962,26.88963210702342,-8.211345526827207
wheat,2006,Vietnam,5,0.0,1.342685930100083,0.429,1.125,,1.1934986045334073,,,,
wheat,2007,Vietnam,5,0.0,1.1035252278414613,0.267,1.125,,0.9809113136368546,-10.072538860103625,0.0,0.0,-14.870095477220005
wheat,2008,Vietnam,5,0.0,1.2652673899470834,0.14300000000000002,1.05,,1.2050165618543651,-7.709844559585492,0.0,-4.663212435233158,10.056507488432462
wheat,2009,Vietnam,5,0.018553731784544718,1.5264323745982682,0.313,1.6500000000000001,,0.9251105300595565,10.569948186528496,1.1535999037022622,37.30569948186529,16.238237387638428
wheat,2010,Vietnam,5,0.01785468108636412,1.5612982739962673,0.505,2.15,0.0353558041314141,0.7261852437191941,11.937823834196891,-0.04346429211485573,31.088082901554387,2.1678279418445046
wheat,2011,Vietnam,5,0.010467685595682868,1.4292324667731298,0.507,2.5500000000000003,0.020646322673930708,0.560483320303188,0.12435233160621771,-0.45929505641541474,24.870466321243544,-8.211345526827204
