year,month,model_price,world_stock,leg,obs_price
2006,1,219.4884435722775,195.966843368958,full,185.92291666666668
2006,2,226.2822919896006,146.45120936784957,full,199.9338541666667
2006,3,234.61402183358226,110.12488591371363,full,193.92916666666667
2006,4,243.80935990839833,88.8925538381591,full,200.48984375000003
2006,5,245.8920456698886,88.19872066043084,full,214.834375
2006,6,241.90453643505978,111.14106982836716,full,217.05833333333337
2006,7,238.8684625614536,214.98550825268975,full,225.06458333333336
2006,8,245.03990408586634,313.3244089798442,full,211.16484375
2006,9,302.2537155922503,343.34765825226765,full,217.94791666666669
2006,10,400.62871107057833,311.5903680012601,full,235.85078125
2006,11,456.2472608164724,270.6776111609737,full,233.18203125
2006,12,462.25528538447765,233.6359405146026,full,227.17734375000003
2007,1,432.76563298670965,196.0059722296283,full,205.47468652037617
2007,2,414.11716518065526,151.07341822699547,full,209.56112852664577
2007,3,471.49989620230406,120.7262295204651,full,208.61810344827583
2007,4,651.384542054298,111.51231611094548,full,207.77985893416923
2007,5,688.3835310704925,126.92907365375773,full,205.05556426332285
2007,6,505.9398920658625,157.28864992804188,full,233.66065830721
2007,7,384.69422108419315,265.6560763965714,full,249.79686520376177
2007,8,320.10407107917297,366.5273315974025,full,272.1151253918495
2007,9,330.0850704459618,399.1922260750604,full,342.1085423197492
2007,10,382.03812742091236,369.3385132352348,full,351.11967084639497
2007,11,488.96613536028144,330.26752806129304,full,337.183855799373
2007,12,509.49224850915215,295.89259063799284,full,386.22115987460813
2008,1,567.2236684475889,258.17030038137295,full,360.5796625766871
2008,2,531.9903658237151,213.06379009717836,full,413.3972392638037
2008,3,495.6398795882461,182.20490470832704,full,427.6959202453988
2008,4,524.8097578632904,167.76180172301582,full,352.31171779141107
2008,5,527.0890480000749,174.41009567555665,full,319.82355828220864
2008,6,465.55319246965655,204.74053680017846,full,339.08300613496937
2008,7,379.25135319774637,338.11067993411916,full,319.2399386503067
2008,8,309.7105292013208,463.01400038115133,full,320.30990797546013
2008,9,276.4383843342995,503.2651686285259,full,287.5299386503068
2008,10,261.06439171376564,473.2339006163391,full,230.91883435582824
2008,11,246.33524503295254,430.52035056477797,full,220.60822085889572
2008,12,233.05273543446773,389.741956375412,full,214.09113496932517
2009,1,220.73259153666282,345.9325492375954,full,247.8488621151272
2009,2,207.1092917663119,294.0393055698248,full,232.9219544846051
2009,3,196.1433751664399,256.76464162819684,full,239.45247657295852
