year,month,model_price,world_stock,obs_price,grain,subst_scale,leg
2009,9,311.36798557195505,502.2437008465589,198.09250334672024,wheat,0.0,full
2009,10,287.209941825433,458.5764829883907,206.07425256581885,wheat,0.0,full
2009,11,268.2188327979357,407.2356339138102,218.7206604194556,wheat,0.0,full
2009,12,254.67874196896707,362.2957940073079,213.84868362338244,wheat,0.0,full
2010,1,243.69687382357984,318.0712989348201,201.2,wheat,0.0,full
2010,2,229.17430382665586,265.90745728263204,194.0,wheat,0.0,full
2010,3,214.835312780776,227.98645139487368,191.1,wheat,0.0,full
2010,4,217.41501639774492,206.26162905820004,192.9,wheat,0.0,full
2010,5,220.98575501201586,205.41138809629166,181.6,wheat,0.0,full
2010,6,234.8066383084901,227.58000802409146,157.7,wheat,0.0,full
2010,7,252.2356135576679,335.70147496093546,195.8,wheat,0.0,full
2010,8,297.82816513968965,429.71126664390465,246.2,wheat,0.0,full
2010,9,324.0484598105983,448.3299733862981,271.7,wheat,0.0,full
2010,10,342.00209235809234,409.51534399602735,270.2,wheat,0.0,full
2010,11,365.5231204434369,367.0845239307785,274.1,wheat,0.0,full
2010,12,389.0348197058098,330.94826966940593,306.5,wheat,0.0,full
2011,1,413.2118540734051,291.7105575443269,294.07423332279484,wheat,0.0,full
2011,2,440.91531173377064,243.81213889826228,313.43306987037624,wheat,0.0,full
2011,3,460.8007755296468,212.01296596426116,285.16016440088526,wheat,0.0,full
2011,4,486.14245027310693,197.59628542724164,302.6281378438192,wheat,0.0,full
2011,5,508.7353187213082,203.74627202171973,319.9160290863105,wheat,0.0,full
2011,6,524.9331161234777,231.3310569168141,293.8941511223522,wheat,0.0,full
2011,7,521.0059227846484,348.6349634926554,273.6349035725577,wheat,0.0,full
2011,8,520.2830153544701,459.5062470716815,294.5244388239014,wheat,0.0,full
2011,9,496.49940015721364,488.1948577713482,284.43983559911476,wheat,0.0,full
2011,10,463.277815876924,448.39902840189893,260.2187796395827,wheat,0.0,full
2011,11,431.4502894850477,401.7392734502509,253.01549162187797,wheat,0.0,full
2011,12,406.9302733918595,361.0613939226803,242.21055959532092,wheat,0.0,full
2006,1,342.2159701817007,95.56950227323958,323.87897671367665,rice,0.0,full
2006,2,342.0684502851112,62.657004761385686,335.21974417841915,rice,0.0,full
2006,3,351.01755339960164,36.86936972837627,337.4434240734667,rice,0.0,full
2006,4,362.2436987041604,23.969366659606884,336.1092161364382,rice,0.0,full
2006,5,367.14653238333483,19.221277362522052,342.44670383732375,rice,0.0,full
2006,6,368.60817438287796,21.44193617013392,347.44998360118075,rice,0.0,full
2006,7,364.7159493462962,35.10878834943094,350.67431944899965,rice,0.0,full
2006,8,359.1695731948698,66.19328489196482,347.6723515906855,rice,0.0,full
2006,9,343.2276072887471,111.72324099839115,343.78091177435226,rice,0.0,full
2006,10,329.3452447666616,148.69516891467538,334.66382420465726,rice,0.0,full
2006,11,310.82872854282164,151.13526642284893,329.43817645129553,rice,0.0,full
2006,12,309.81207402357927,131.08446463276687,339.1111839947524,rice,0.0,full
2007,1,360.60154684732976,98.3737869271792,328.0554534313726,rice,0.0,full
2007,2,405.37772040681807,66.34803153384186,330.15165441176475,rice,0.0,full
2007,3,427.1217601831801,40.42882683964649,334.02962622549023,rice,0.0,full
2007,4,453.24089160093547,26.36847198182872,331.7238051470589,rice,0.0,full
2007,5,493.2456256966459,21.583590074176424,332.8767156862746,rice,0.0,full
2007,6,523.6837170090876,25.847770761772477,338.85088848039226,rice,0.0,full
2007,7,537.1058064534948,42.319636915352824,344.61544117647065,rice,0.0,full
2007,8,514.0400988564135,76.34408763441692,343.25291053921575,rice,0.0,full
2007,9,508.0636408616631,124.05624080336119,340.6326593137256,rice,0.0,full
2007,10,533.6392721316079,162.87752525900663,345.0346813725491,rice,0.0,full
2007,11,620.6602403952567,166.9860147661429,358.4503676470589,rice,0.0,full
2007,12,687.3513010651468,148.8896718873209,378.04984681372554,rice,0.0,full
2008,1,624.0197672350746,116.34654606276706,365.2597354660104,rice,0.0,full
2008,2,565.1985929301794,85.53368232752854,452.00406028914176,rice,0.0,full
2008,3,643.5532550359785,61.082361496342635,577.6471854813902,rice,0.0,full
2008,4,686.1429957624819,46.50598821451979,882.0302983697322,rice,0.0,full
2008,5,744.2946687691452,37.28638781182708,876.973454321747,rice,0.0,full
2008,6,786.855144523609,42.695351551970845,736.1597969855428,rice,0.0,full
2008,7,816.4458858109332,60.670339230139305,711.653552752999,rice,0.0,full
2008,8,849.9126198591753,96.80921114558305,674.4079513995692,rice,0.0,full
2008,9,890.8264902459385,146.2801116031569,664.9749923100583,rice,0.0,full
2008,10,891.4667543565774,186.22993140225168,592.5259766225776,rice,0.0,full
2008,11,838.0975605162505,190.47208310835225,536.8034450938172,rice,0.0,full
2008,12,768.7440515097862,170.85232969139463,517.159550907413,rice,0.0,full
2009,1,660.9946989381765,135.6173969391758,601.3189189189189,rice,0.0,full
2009,2,554.0526726277708,101.16060591260353,612.5158918918919,rice,0.0,full
2009,3,600.5827519013483,74.71608647093976,609.924,rice,0.0,full
2009,4,650.8973619557512,58.58075759935153,569.9051891891893,rice,0.0,full
2009,5,690.4309881328736,46.76827308533812,552.5913513513514,rice,0.0,full
2009,6,740.3205865897203,49.238952793779205,595.6167567567568,rice,0.0,full
2009,7,785.5732677090323,65.16591382899941,593.0248648648649,rice,0.0,full
2009,8,823.9303464738115,99.26591357590311,545.6450810810811,rice,0.0,full
2009,9,871.878661987785,146.87515264623715,537.8694054054054,rice,0.0,full
2009,10,879.0712043422402,184.64429709200073,511.1210810810811,rice,0.0,full
2009,11,832.0965483908591,186.71169310079907,562.7515675675676,rice,0.0,full
2009,12,766.2987892907115,165.6882107689195,612.7232432432432,rice,0.0,full
2010,1,660.5167819158122,130.77901155054946,568.8,rice,0.0,full
2010,2,595.7153516498132,97.43358105583837,535.0,rice,0.0,full
2010,3,656.6078788624452,72.65975999358716,502.2,rice,0.0,full
2010,4,679.7713387659169,57.37335241295373,466.0,rice,0.0,full
2010,5,711.6046231008609,46.03316285084976,451.3,rice,0.0,full
2010,6,750.8320765657899,48.64734768688652,440.0,rice,0.0,full
2010,7,791.1572321931596,64.41474883209673,441.8,rice,0.0,full
2010,8,834.1543253630059,98.40449350803127,452.8,rice,0.0,full
2010,9,883.8698393763501,145.91408937638255,476.5,rice,0.0,full
2010,10,881.7755597035037,183.8795319606598,486.0,rice,0.0,full
2010,11,834.2196682962849,186.42674391892206,514.5,rice,0.0,full
2010,12,768.1244696950607,166.040560823955,532.0,rice,0.0,full
2011,1,661.7484911517846,131.22079938098034,465.4055248618784,rice,0.0,full
2011,2,555.6448680707256,97.5749514626744,471.88950276243094,rice,0.0,full
2011,3,601.0091704479655,71.8340912238233,443.7922651933702,rice,0.0,full
2011,4,652.0315154895136,56.23270510501747,436.1375690607735,rice,0.0,full
2011,5,694.8005934415361,45.145750856191796,433.5259668508287,rice,0.0,full
2011,6,746.2120832386411,48.623355132712945,462.7038674033149,rice,0.0,full
2011,7,790.028340951274,65.77371348006523,484.7674033149171,rice,0.0,full
2011,8,831.3926601233327,100.8464475650798,509.71270718232046,rice,0.0,full
2011,9,877.4442430851445,149.2894003231542,539.2508287292817,rice,0.0,full
2011,10,873.7607792373228,188.0852110354011,539.7911602209945,rice,0.0,full
2011,11,829.0617264833144,191.37427524969888,554.1099447513812,rice,0.0,full
2011,12,801.874779507769,171.16828836791638,527.5436464088398,rice,0.0,full
2006,1,133.21253593596634,480.2871360625405,114.15791632485644,maize,0.0,full
2006,2,126.88083596666189,423.051601037674,119.04881050041016,maize,0.0,full
2006,3,120.5143970337065,381.1774602846866,117.04799015586543,maize,0.0,full
2006,4,113.59964803832484,339.81198347147006,119.7157506152584,maize,0.0,full
2006,5,107.09549518563648,290.4326098275949,122.93929450369151,maize,0.0,full
2006,6,102.65531857097665,233.14145639442404,121.60541427399508,maize,0.0,full
2006,7,100.29996177822993,165.38287000562454,126.71862182116487,maize,0.0,full
2006,8,101.99284852518426,100.91294150082908,129.6086956521739,maize,0.0,full
2006,9,100.14720181297268,231.73311086648764,135.27768662838392,maize,0.0,full
2006,10,94.67671450242122,436.24114530961094,158.06480721903196,maize,0.0,full
2006,11,93.54015486063253,541.9192766093565,182.85274815422477,maize,0.0,full
2006,12,354.57033419397794,509.5978437154873,178.29532403609517,maize,0.0,full
2007,1,250.45486863582744,453.4888553140984,172.65241295051928,maize,0.0,full
2007,2,207.74682259977777,407.91126496847517,185.74801466096525,maize,0.0,full
2007,3,185.56981360070165,372.9299407724932,178.6240073304826,maize,0.0,full
2007,4,169.25845940493315,337.05299330887044,159.9758704948076,maize,0.0,full
2007,5,168.27031076106056,292.0867878154422,167.8332315210751,maize,0.0,full
2007,6,173.0664206542657,239.4749660805166,173.0714722052535,maize,0.0,full
2007,7,182.02143100793245,177.1715394489438,153.7947464874771,maize,0.0,full
2007,8,189.94275377376198,115.45380599198126,158.40439828955408,maize,0.0,full
2007,9,183.4768015978891,257.2923236716513,166.99511301160663,maize,0.0,full
2007,10,179.22912212202124,488.827589934354,172.02382406841784,maize,0.0,full
2007,11,178.0919406168111,616.1558391810913,179.46212583995117,maize,0.0,full
2007,12,185.70279308789495,583.3951143470274,188.89095907147225,maize,0.0,full
2008,1,195.34455374247648,512.5587654917229,201.04840878529808,maize,0.0,full
2008,2,197.60406291512535,457.5744879700759,214.08202599731064,maize,0.0,full
2008,3,204.09054508905686,416.127780389712,227.99103541013,maize,0.0,full
2008,4,209.61861457694215,375.48316041963096,239.6629314208875,maize,0.0,full
2008,5,212.69533570694043,328.7960282658481,236.84222321828776,maize,0.0,full
2008,6,214.08895087793667,276.34615922664887,279.2501120573734,maize,0.0,full
2008,7,212.5031876107624,216.18976057244265,258.0461676378306,maize,0.0,full
2008,8,206.911960418846,155.9854490964151,228.57463021066783,maize,0.0,full
2008,9,197.7583101815253,300.1097484159768,227.40744060959213,maize,0.0,full
2008,10,189.29818958471765,529.1140944050503,178.09367996414164,maize,0.0,full
2008,11,179.97820518592823,649.5456506933979,159.32138054684,maize,0.0,full
2008,12,182.05645525373794,612.2779683841773,153.97176154190947,maize,0.0,full
2009,1,183.8762258438403,538.3471691064057,179.16906344410876,maize,0.0,full
2009,2,182.4254681450018,480.5651722587094,169.4225981873112,maize,0.0,full
2009,3,183.56538302489446,436.8459990964842,170.66682779456193,maize,0.0,full
2009,4,183.88286808680698,394.57476606939053,174.7105740181269,maize,0.0,full
2009,5,183.46181185373536,344.9722889486604,186.53075528700907,maize,0.0,full
2009,6,182.63605636681257,288.42517492430994,186.11601208459217,maize,0.0,full
2009,7,180.90887088150714,222.63630288639115,157.18767371601209,maize,0.0,full
2009,8,182.10985290149128,156.6749054044845,157.602416918429,maize,0.0,full
2009,9,173.6519818707839,290.63479561440323,155.94344410876133,maize,0.0,full
2009,10,177.24698382636728,511.118908561696,173.46634441087613,maize,0.0,full
2009,11,181.73461267781192,630.1365532806367,177.924833836858,maize,0.0,full
2009,12,190.5111457818179,593.4732677771044,170.66682779456193,maize,0.0,full
2010,1,197.36198913800814,521.6561209050503,167.3,maize,0.0,full
2010,2,204.55548937392967,465.2474446935688,161.8,maize,0.0,full
2010,3,223.98024061535148,422.15551598381677,159.0,maize,0.0,full
2010,4,247.78407007741316,381.452204172227,157.1,maize,0.0,full
2010,5,267.40260915359374,334.6890669747616,163.4,maize,0.0,full
2010,6,285.8188891516224,282.1436704829699,152.7,maize,0.0,full
2010,7,298.0011337292634,221.5145541670787,163.8,maize,0.0,full
2010,8,273.3739357945575,161.03300237876337,175.6,maize,0.0,full
2010,9,267.1083661808001,297.5806028084306,205.9,maize,0.0,full
2010,10,268.3679507995008,517.8636800922636,235.8,maize,0.0,full
2010,11,272.24719743401016,636.4392238296666,238.2,maize,0.0,full
2010,12,279.5804322755842,603.2970833726956,250.4,maize,0.0,full
2011,1,292.6396264465435,536.1914241992646,238.5643812135756,maize,0.0,full
2011,2,311.1023616247658,487.24253622300375,263.78069934864584,maize,0.0,full
2011,3,325.5889596183008,451.99797722360677,261.61930065135414,maize,0.0,full
2011,4,328.02899732041624,416.3875110120754,287.556085018855,maize,0.0,full
2011,5,326.9701426316916,372.175335099328,277.28944120671923,maize,0.0,full
2011,6,325.0338296521678,320.94046424187957,279.72101474117244,maize,0.0,full
2011,7,316.94517315451014,260.41562021327366,270.89530339389785,maize,0.0,full
2011,8,290.78694482719794,199.20583601272233,279.36078162495716,maize,0.0,full
2011,9,271.8574769135872,342.43773207502693,265.9420980459376,maize,0.0,full
2011,10,253.23539017213025,566.0542458676529,247.480150839904,maize,0.0,full
2011,11,232.11786203161523,681.108831886773,247.1199177236887,maize,0.0,full
2011,12,214.7914992799851,639.3654295893039,232.8907096331848,maize,0.0,full
2006,1,210.27932285759124,213.26273610623446,185.92291666666668,wheat,0.0,shocks
2006,2,203.67563950718534,160.36216463907334,199.9338541666667,wheat,0.0,shocks
2006,3,198.40753441405303,123.914901767305,193.92916666666667,wheat,0.0,shocks
2006,4,206.42740052080538,110.14239804598608,200.48984375000003,wheat,0.0,shocks
2006,5,196.90052022219965,121.8421362968788,214.834375,wheat,0.0,shocks
2006,6,195.3358802628871,149.9165430144832,217.05833333333337,wheat,0.0,shocks
2006,7,191.61358937912433,257.56818365397066,225.06458333333336,wheat,0.0,shocks
2006,8,187.11514647286293,357.888066243552,211.16484375,wheat,0.0,shocks
2006,9,188.6222842846184,382.8757887699273,217.94791666666669,wheat,0.0,shocks
2006,10,211.65230160315306,342.5017638449267,235.85078125,wheat,0.0,shocks
2006,11,247.39019231958304,294.28249641025707,233.18203125,wheat,0.0,shocks
2006,12,252.75668292844026,251.66221446313682,227.17734375000003,wheat,0.0,shocks
2007,1,262.23871870789026,208.9236866600618,205.47468652037617,wheat,0.0,shocks
2007,2,269.57762245863637,163.82721539361998,209.56112852664577,wheat,0.0,shocks
2007,3,267.4726610284324,132.5290712733677,208.61810344827583,wheat,0.0,shocks
2007,4,268.7684526348056,118.55114735768112,207.77985893416923,wheat,0.0,shocks
2007,5,240.37939905056186,132.4014544188513,205.05556426332285,wheat,0.0,shocks
2007,6,228.29201491460333,161.21502066850962,233.66065830721,wheat,0.0,shocks
2007,7,218.6463454347939,266.7523083466058,249.79686520376177,wheat,0.0,shocks
2007,8,209.34487195282594,364.37823357911657,272.1151253918495,wheat,0.0,shocks
2007,9,202.37625784419976,390.04097679168035,342.1085423197492,wheat,0.0,shocks
2007,10,214.1748332943493,350.4765883251688,351.11967084639497,wheat,0.0,shocks
2007,11,225.4745231536258,303.62801086899583,337.183855799373,wheat,0.0,shocks
2007,12,230.74941580321428,262.09168866688793,386.22115987460813,wheat,0.0,shocks
2008,1,238.95066532768902,218.16001987587134,360.5796625766871,wheat,0.0,shocks
2008,2,239.13073076147958,168.78997477116798,413.3972392638037,wheat,0.0,shocks
2008,3,224.63757239524344,135.16754376645926,427.6959202453988,wheat,0.0,shocks
2008,4,237.7083280607861,118.67284746344333,352.31171779141107,wheat,0.0,shocks
2008,5,219.18926119931348,131.33047117878652,319.82355828220864,wheat,0.0,shocks
2008,6,209.8125608859852,160.5364067818883,339.08300613496937,wheat,0.0,shocks
2008,7,199.83206796100808,290.11790724178957,319.2399386503067,wheat,0.0,shocks
2008,8,188.3033549217955,407.98937360698716,320.30990797546013,wheat,0.0,shocks
2008,9,174.6995990548525,433.04986681066237,287.5299386503068,wheat,0.0,shocks
2008,10,162.21248560514806,387.4537864523648,230.91883435582824,wheat,0.0,shocks
2008,11,156.3392270876365,334.41814772928393,220.60822085889572,wheat,0.0,shocks
2008,12,153.7978877006554,287.0123269943691,214.09113496932517,wheat,0.0,shocks
2009,1,153.21974472500347,238.8139554609551,247.8488621151272,wheat,0.0,shocks
2009,2,152.00321569879407,184.13879870244574,232.9219544846051,wheat,0.0,shocks
2009,3,149.2999996476177,145.69361075890683,239.45247657295852,wheat,0.0,shocks
2009,4,165.00376551962233,125.23395611639805,242.0439535921464,wheat,0.0,shocks
2009,5,162.59383655358636,135.12815006137058,271.06849620705043,wheat,0.0,shocks
2009,6,161.72499121432304,162.889672594587,265.98920124944226,wheat,0.0,shocks
2009,7,160.08731486045997,282.01710881205304,233.12927264614015,wheat,0.0,shocks
2009,8,157.523324891932,395.42246002659925,218.09870593485053,wheat,0.0,shocks
2009,9,151.52972585977852,424.02648930979836,198.09250334672024,wheat,0.0,shocks
2009,10,147.36151237949528,380.13960426263463,206.07425256581885,wheat,0.0,shocks
2009,11,148.04085710827036,327.2036129826839,218.7206604194556,wheat,0.0,shocks
2009,12,149.41301196560477,279.8623339669364,213.84868362338244,wheat,0.0,shocks
2010,1,150.23599472509537,233.570448288053,201.2,wheat,0.0,shocks
2010,2,152.2618382293453,179.85494277004813,194.0,wheat,0.0,shocks
2010,3,157.82660367341583,141.94928961476484,191.1,wheat,0.0,shocks
2010,4,175.25098242662887,119.06418826522616,192.9,wheat,0.0,shocks
2010,5,179.30205740151217,126.10379276284303,181.6,wheat,0.0,shocks
2010,6,178.00435376854142,151.57594247120846,157.7,wheat,0.0,shocks
2010,7,174.456881216625,258.9566516884996,195.8,wheat,0.0,shocks
2010,8,170.97360716259266,353.23285191771276,246.2,wheat,0.0,shocks
2010,9,180.4183176876786,372.0315805837903,271.7,wheat,0.0,shocks
2010,10,205.97738951013858,333.16491373599115,270.2,wheat,0.0,shocks
2010,11,274.56134922102274,289.4660984618818,274.1,wheat,0.0,shocks
2010,12,305.2380015888549,252.30500488488505,306.5,wheat,0.0,shocks
2011,1,315.24111949218434,212.99666716945757,294.07423332279484,wheat,0.0,shocks
2011,2,305.99732123312447,166.70047624776038,313.43306987037624,wheat,0.0,shocks
2011,3,276.51723756402527,135.1222709894055,285.16016440088526,wheat,0.0,shocks
2011,4,279.5914032151235,121.48020663404195,302.6281378438192,wheat,0.0,shocks
2011,5,256.83886644133963,134.33119511876998,319.9160290863105,wheat,0.0,shocks
2011,6,243.61380120077732,162.05874092838928,293.8941511223522,wheat,0.0,shocks
2011,7,231.60065498263018,276.38685838361516,273.6349035725577,wheat,0.0,shocks
2011,8,218.854663332455,385.6006606103716,294.5244388239014,wheat,0.0,shocks
2011,9,204.56405951213696,413.12214198105056,284.43983559911476,wheat,0.0,shocks
2011,10,193.58516651078244,371.30117448390865,260.2187796395827,wheat,0.0,shocks
2011,11,182.99285753623113,321.4581790472545,253.01549162187797,wheat,0.0,shocks
2011,12,173.18898080531136,277.0544226535837,242.21055959532092,wheat,0.0,shocks
2006,1,342.2159701817007,95.56950227323958,323.87897671367665,rice,0.0,shocks
2006,2,342.0684502851112,62.657004761385686,335.21974417841915,rice,0.0,shocks
2006,3,351.01755339960164,36.86936972837627,337.4434240734667,rice,0.0,shocks
2006,4,362.2436987041604,23.969366659606884,336.1092161364382,rice,0.0,shocks
2006,5,367.14653238333483,19.221277362522052,342.44670383732375,rice,0.0,shocks
2006,6,368.60817438287796,21.44193617013392,347.44998360118075,rice,0.0,shocks
2006,7,364.7159493462962,35.10878834943094,350.67431944899965,rice,0.0,shocks
2006,8,359.1695731948698,66.19328489196482,347.6723515906855,rice,0.0,shocks
2006,9,343.2276072887471,111.72324099839115,343.78091177435226,rice,0.0,shocks
2006,10,329.3452447666616,148.69516891467538,334.66382420465726,rice,0.0,shocks
2006,11,310.82872854282164,151.13526642284893,329.43817645129553,rice,0.0,shocks
2006,12,309.81207402357927,131.08446463276687,339.1111839947524,rice,0.0,shocks
2007,1,324.8213063889474,98.2560666168518,328.0554534313726,rice,0.0,shocks
2007,2,341.7221781553443,65.43625664888181,330.15165441176475,rice,0.0,shocks
2007,3,351.8771714262752,38.671894762887504,334.02962622549023,rice,0.0,shocks
2007,4,348.3499898437615,24.37261196973015,331.7238051470589,rice,0.0,shocks
2007,5,340.09238509064926,19.130251657091097,332.8767156862746,rice,0.0,shocks
2007,6,332.37544471786805,21.379693222273346,338.85088848039226,rice,0.0,shocks
2007,7,321.40584006617087,35.19677440172971,344.61544117647065,rice,0.0,shocks
2007,8,319.8417987692077,66.21540007240787,343.25291053921575,rice,0.0,shocks
2007,9,312.2018051539113,111.89616480789996,340.6326593137256,rice,0.0,shocks
2007,10,306.99271616889257,148.93764235900323,345.0346813725491,rice,0.0,shocks
2007,11,286.74711281951636,151.23154496933563,358.4503676470589,rice,0.0,shocks
2007,12,283.17698267035286,130.66966745520847,378.04984681372554,rice,0.0,shocks
2008,1,316.11387959796946,97.19558740023623,365.2597354660104,rice,0.0,shocks
2008,2,342.87161544279934,64.25589208934123,452.00406028914176,rice,0.0,shocks
2008,3,348.24209529354516,38.09969297271388,577.6471854813902,rice,0.0,shocks
2008,4,334.44763040977773,24.693182481856518,882.0302983697322,rice,0.0,shocks
2008,5,319.80542514397405,20.107465841475282,876.973454321747,rice,0.0,shocks
2008,6,308.92133687803505,22.577838461881615,736.1597969855428,rice,0.0,shocks
2008,7,296.3820401818605,36.6858060295078,711.653552752999,rice,0.0,shocks
2008,8,297.52768153697104,68.07640071525414,674.4079513995692,rice,0.0,shocks
2008,9,293.85629729197797,114.17444291389123,664.9749923100583,rice,0.0,shocks
2008,10,286.21638015687915,151.69567780579797,592.5259766225776,rice,0.0,shocks
2008,11,266.829886144464,154.12728159846586,536.8034450938172,rice,0.0,shocks
2008,12,253.41744393832596,132.7556460966422,517.159550907413,rice,0.0,shocks
2009,1,279.8755340230277,98.21555933482992,601.3189189189189,rice,0.0,shocks
2009,2,322.2970905428581,64.48967945751765,612.5158918918919,rice,0.0,shocks
2009,3,355.5190479395168,37.251792956092544,609.924,rice,0.0,shocks
2009,4,369.37416851294495,22.99791836902515,569.9051891891893,rice,0.0,shocks
2009,5,363.0437887181091,17.755106919435505,552.5913513513514,rice,0.0,shocks
2009,6,361.0143450323045,19.71601072838837,595.6167567567568,rice,0.0,shocks
2009,7,356.9437909863092,33.3025690259964,593.0248648648649,rice,0.0,shocks
2009,8,350.0643129217016,64.1222195270658,545.6450810810811,rice,0.0,shocks
2009,9,342.1259734313885,109.4206101048006,537.8694054054054,rice,0.0,shocks
2009,10,328.8092465977778,146.19045492351384,511.1210810810811,rice,0.0,shocks
2009,11,339.8263665964856,147.8430318012434,562.7515675675676,rice,0.0,shocks
2009,12,382.02061422445286,127.73848368181496,612.7232432432432,rice,0.0,shocks
2010,1,417.79600774980497,96.40378494045927,568.8,rice,0.0,shocks
2010,2,421.8588207119445,65.60100389873155,535.0,rice,0.0,shocks
2010,3,407.03114274368835,39.53209625371149,502.2,rice,0.0,shocks
2010,4,406.08872958797235,24.10844601171982,466.0,rice,0.0,shocks
2010,5,397.7728769421293,17.829534039219347,451.3,rice,0.0,shocks
2010,6,381.0034031011663,19.952258400356435,440.0,rice,0.0,shocks
2010,7,363.35851032456657,33.31704247744939,441.8,rice,0.0,shocks
2010,8,362.1742813399202,63.98314722665929,452.8,rice,0.0,shocks
2010,9,353.9663096363339,109.2722333486413,476.5,rice,0.0,shocks
2010,10,341.421489159785,146.33963796574358,486.0,rice,0.0,shocks
2010,11,331.3781385403032,148.72133970809924,514.5,rice,0.0,shocks
2010,12,350.6321435071287,128.76108900515763,532.0,rice,0.0,shocks
2011,1,375.6142875149611,96.66319736808104,465.4055248618784,rice,0.0,shocks
2011,2,386.9259424308171,64.81400681794825,471.88950276243094,rice,0.0,shocks
2011,3,386.0840553738458,38.48446955227969,443.7922651933702,rice,0.0,shocks
2011,4,378.4118587524704,23.839029599861224,436.1375690607735,rice,0.0,shocks
2011,5,369.49044003319193,18.50936987190931,433.5259668508287,rice,0.0,shocks
2011,6,359.55185248814973,21.338164090982353,462.7038674033149,rice,0.0,shocks
2011,7,345.7784135026732,35.63311627968479,484.7674033149171,rice,0.0,shocks
2011,8,341.79944024103526,67.3937906030681,509.71270718232046,rice,0.0,shocks
2011,9,330.5682698989016,113.65470681671582,539.2508287292817,rice,0.0,shocks
2011,10,317.73480009080686,151.243950050202,539.7911602209945,rice,0.0,shocks
2011,11,299.1675536040824,153.5095810524358,554.1099447513812,rice,0.0,shocks
2011,12,278.4551817051006,132.45048630928375,527.5436464088398,rice,0.0,shocks
2006,1,133.21253593596634,480.2871360625405,114.15791632485644,maize,0.0,shocks
2006,2,126.88083596666189,423.051601037674,119.04881050041016,maize,0.0,shocks
2006,3,120.5143970337065,381.1774602846866,117.04799015586543,maize,0.0,shocks
