year,month,model_price,world_stock,leg,obs_price
2006,1,342.2159724852893,95.56603450522528,full,323.87897671367665
2006,2,342.0684451025104,62.65703215396144,full,335.21974417841915
2006,3,351.0245346208278,36.85261574322799,full,337.4434240734667
2006,4,362.2523455895506,23.9582795770823,full,336.1092161364382
2006,5,367.15882367661163,19.21168492751177,full,342.44670383732375
2006,6,368.6756935374108,21.442501905300347,full,347.44998360118075
2006,7,364.82560087960405,35.11945042351154,full,350.67431944899965
2006,8,358.891578558883,66.2015832726887,full,347.6723515906855
2006,9,342.8969787122002,111.71905943087067,full,343.78091177435226
2006,10,328.8557676913466,148.68598328618504,full,334.66382420465726
2006,11,310.6112714555045,151.1065359487901,full,329.43817645129553
2006,12,309.95958919620807,131.06045514774027,full,339.1111839947524
2007,1,360.99959440175667,98.35897010042603,full,328.0554534313726
2007,2,405.95488424453026,66.34351194762704,full,330.15165441176475
2007,3,427.487652893851,40.43946672419672,full,334.02962622549023
2007,4,453.1199588124856,26.405515170048474,full,331.7238051470589
2007,5,492.2670295500948,21.658086468134293,full,332.8767156862746
2007,6,522.2096116643968,25.91702280816884,full,338.85088848039226
2007,7,535.8247931617918,42.37644312009467,full,344.61544117647065
2007,8,512.9392577561307,76.38088415128604,full,343.25291053921575
2007,9,506.8297796617273,124.06896851997575,full,340.6326593137256
2007,10,532.4664863441112,162.8703646123759,full,345.0346813725491
2007,11,619.5359484601393,166.94418270118436,full,358.4503676470589
2007,12,686.8088787206204,148.8421893245168,full,378.04984681372554
2008,1,623.7622817608151,116.28691108741666,full,365.2597354660104
2008,2,564.9677954942817,85.45684734135455,full,452.00406028914176
2008,3,643.4238138497255,61.0041339435341,full,577.6471854813902
2008,4,686.1301779034179,46.42532087648888,full,882.0302983697322
2008,5,744.5572749721227,37.19305471529714,full,876.973454321747
2008,6,787.3582319943885,42.582413828975135,full,736.1597969855428
2008,7,817.0302070175355,60.55620299424631,full,711.653552752999
2008,8,850.1286062914304,96.69349598013505,full,674.4079513995692
2008,9,891.1916472680718,146.170736321367,full,664.9749923100583
2008,10,891.8070724475675,186.1436201386054,full,592.5259766225776
2008,11,838.4275924972451,190.39706603142372,full,536.8034450938172
2008,12,768.9573995110536,170.7855723306582,full,517.159550907413
2009,1,661.1796788168645,135.5600065998773,full,601.3189189189189
2009,2,554.2405628126389,101.10317335770587,full,612.5158918918919
2009,3,600.7978456081754,74.65813055448014,full,609.924
2009,4,650.9641474999787,58.52248521242679,full,569.9051891891893
2009,5,690.5117761997634,46.70788000376832,full,552.5913513513514
2009,6,740.4296722279607,49.17478897150082,full,595.6167567567568
2009,7,785.7664293799573,65.09982451387341,full,593.0248648648649
2009,8,823.6648502787968,99.19380095928008,full,545.6450810810811
2009,9,871.5887341394764,146.7990711737828,full,537.8694054054054
2009,10,879.0782707349648,184.58185983631637,full,511.1210810810811
2009,11,832.2659746592508,186.65355449255662,full,562.7515675675676
2009,12,766.4281872654944,165.64096605741616,full,612.7232432432432
2010,1,660.6440705265053,130.73639388015317,full,568.8
2010,2,595.8658976669699,97.39069241055408,full,535.0
2010,3,656.7175435268177,72.6146891240675,full,502.2
2010,4,679.8087180528016,57.32500458909658,full,466.0
2010,5,711.7362306822477,45.98169842675923,full,451.3
2010,6,751.003145182859,48.59301379615409,full,440.0
2010,7,791.4034033506053,64.35709122334883,full,441.8
2010,8,834.1982678302581,98.3379894967173,full,452.8
2010,9,883.9016260668384,145.84385837358292,full,476.5
2010,10,881.9049275067996,183.82320800786817,full,486.0
2010,11,834.4248246588547,186.38296501317015,full,514.5
2010,12,768.2757619248748,165.99359272693147,full,532.0
2011,1,661.8859494459082,131.18272244505428,full,465.4055248618784
2011,2,555.7931918059646,97.53224080565847,full,471.88950276243094
2011,3,601.1742149981047,71.78799350490698,full,443.7922651933702
2011,4,652.0716454369649,56.18439217080365,full,436.1375690607735
2011,5,694.8908918111815,45.09409474715356,full,433.5259668508287
2011,6,746.467924554664,48.56912037238858,full,462.7038674033149
2011,7,790.6431986982695,65.71609381953334,full,484.7674033149171
2011,8,831.6503992627979,100.78876259676571,full,509.71270718232046
2011,9,877.5287800307044,149.2318977169901,full,539.2508287292817
2011,10,873.9181997135045,188.04096244501378,full,539.7911602209945
2011,11,828.5581081168684,191.3385733084345,full,554.1099447513812
2011,12,801.2589776233797,171.13521209132642,full,527.5436464088398
2006,1,342.2159724852893,95.56603450522528,shocks,323.87897671367665
2006,2,342.0684451025104,62.65703215396144,shocks,335.21974417841915
2006,3,351.0245346208278,36.85261574322799,shocks,337.4434240734667
2006,4,362.2523455895506,23.9582795770823,shocks,336.1092161364382
2006,5,367.15882367661163,19.21168492751177,shocks,342.44670383732375
2006,6,368.6756935374108,21.442501905300347,shocks,347.44998360118075
2006,7,364.82560087960405,35.11945042351154,shocks,350.67431944899965
2006,8,358.891578558883,66.2015832726887,shocks,347.6723515906855
2006,9,342.8969787122002,111.71905943087067,shocks,343.78091177435226
2006,10,328.8557676913466,148.68598328618504,shocks,334.66382420465726
2006,11,310.6112714555045,151.1065359487901,shocks,329.43817645129553
2006,12,309.95958919620807,131.06045514774027,shocks,339.1111839947524
2007,1,325.097959580469,98.24094782608083,shocks,328.0554534313726
2007,2,342.1185775775242,65.42993728033466,shocks,330.15165441176475
2007,3,352.144326884478,38.67667832677134,shocks,334.02962622549023
2007,4,348.411219920495,24.387654920919218,shocks,331.7238051470589
2007,5,339.9589390855516,19.158146236047635,shocks,332.8767156862746
2007,6,332.0881372004568,21.41441846633012,shocks,338.85088848039226
2007,7,321.03971757104887,35.23278396234082,shocks,344.61544117647065
2007,8,319.5151555196195,66.24263838009462,shocks,343.25291053921575
2007,9,311.74247596143834,111.91234618144583,shocks,340.6326593137256
2007,10,306.2734538457172,148.945755764841,shocks,345.0346813725491
2007,11,286.4105144851896,151.22040299625456,shocks,358.4503676470589
2007,12,283.2526709968787,130.65311983678535,shocks,378.04984681372554
2008,1,316.5636331496857,97.18007972616718,shocks,365.2597354660104
2008,2,343.5772098104112,64.25046807315766,shocks,452.00406028914176
2008,3,348.78404129134185,38.10792960641019,shocks,577.6471854813902
2008,4,334.68663763575245,24.715720636969564,shocks,882.0302983697322
2008,5,319.83591984552106,20.145829612115005,shocks,876.973454321747
2008,6,308.8362396304505,22.615908026595292,shocks,736.1597969855428
2008,7,296.259042683516,36.718200298195185,shocks,711.653552752999
2008,8,297.4046729610882,68.10270710928907,shocks,674.4079513995692
2008,9,293.5978701719354,114.19053967902218,shocks,664.9749923100583
2008,10,285.8898792657303,151.70426924038958,shocks,592.5259766225776
2008,11,266.58992623385404,154.11854456794893,shocks,536.8034450938172
2008,12,253.38573651671675,132.7424911257849,shocks,517.159550907413
2009,1,280.19779839848945,98.20720623068404,shocks,601.3189189189189
2009,2,322.80585481111257,64.49339920161027,shocks,612.5158918918919
2009,3,355.94435621065855,37.25544498582588,shocks,609.924
2009,4,369.6895407910026,23.005067171594895,shocks,569.9051891891893
2009,5,363.08092127817577,17.767699279211747,shocks,552.5913513513514
2009,6,360.9087608435823,19.729409737513905,shocks,595.6167567567568
2009,7,356.75941358733337,33.3189415661786,shocks,593.0248648648649
2009,8,349.9416813099986,64.13414074951973,shocks,545.6450810810811
2009,9,341.6595900613198,109.42448519416371,shocks,537.8694054054054
2009,10,328.1160849929156,146.18421936472055,shocks,511.1210810810811
2009,11,338.8624316319756,147.81143205292096,shocks,562.7515675675676
2009,12,382.6782649574045,127.70355858539097,shocks,612.7232432432432
2010,1,419.18454766078287,96.39893476171781,shocks,568.8
2010,2,422.939333391014,65.62226945123945,shocks,535.0
2010,3,407.6183528053015,39.55358019516805,shocks,502.2
2010,4,406.47132767447613,24.12768184631863,shocks,466.0
2010,5,397.88733239150014,17.85829828157665,shocks,451.3
2010,6,380.89427389981995,19.98968805228433,shocks,440.0
2010,7,363.1054960500038,33.35802506478883,shocks,441.8
2010,8,361.98677372979466,64.01839433918616,shocks,452.8
2010,9,353.1685682679635,109.29706507942768,shocks,476.5
2010,10,340.34887730934656,146.34439624303243,shocks,486.0
2010,11,330.97889313033465,148.70246125261443,shocks,514.5
2010,12,351.5287209315178,128.74209293419386,shocks,532.0
2011,1,377.0531586856253,96.66295553189983,shocks,465.4055248618784
2011,2,388.1447204306282,64.8337402694327,shocks,471.88950276243094
2011,3,386.6864247007044,38.52553647920792,shocks,443.7922651933702
2011,4,378.427470299108,23.89828175796447,shocks,436.1375690607735
2011,5,369.2295540915526,18.577607549044888,shocks,433.5259668508287
2011,6,359.09528563233795,21.40005282229278,shocks,462.7038674033149
2011,7,345.2016346209623,35.68575603992117,shocks,484.7674033149171
2011,8,341.3352206502698,67.43449218694983,shocks,509.71270718232046
2011,9,329.91822828458214,113.67928013881331,shocks,539.2508287292817
2011,10,317.0045137730433,151.25347730324484,shocks,539.7911602209945
2011,11,298.60727195942604,153.50730384933462,shocks,554.1099447513812
2011,12,277.9586782832318,132.4124972535667,shocks,527.5436464088398
2006,1,310.5772645750156,96.38129503994222,demand,323.87897671367665
2006,2,275.69838908778684,64.09593970789258,demand,335.21974417841915
2006,3,271.49087480131675,37.86242876246728,demand,337.4434240734667
2006,4,276.2924137119429,24.32752490340858,demand,336.1092161364382
2006,5,288.56632863409163,19.020058259948847,demand,342.44670383732375
2006,6,299.9807738730929,21.302142089216964,demand,347.44998360118075
2006,7,301.97993749973546,35.40844816353291,demand,350.67431944899965
2006,8,302.333491480298,67.05861064912746,demand,347.6723515906855
2006,9,294.8375241363973,113.3753729428914,demand,343.78091177435226
2006,10,285.54155421678126,151.04931544703965,demand,334.66382420465726
2006,11,260.38384002552,153.5680286693824,demand,329.43817645129553
2006,12,231.65665932144364,132.81168313704322,demand,339.1111839947524
2007,1,223.00456757610934,98.50828160290759,demand,328.0554534313726
2007,2,233.3620867025048,64.03106942522183,demand,330.15165441176475
2007,3,276.54813955242145,35.43849197540116,demand,334.02962622549023
2007,4,307.51682391258885,20.40147895796109,demand,331.7238051470589
2007,5,315.676553039186,15.028154533403727,demand,332.8767156862746
2007,6,323.13022663480535,17.67244357057813,demand,338.85088848039226
2007,7,321.5492668977647,31.883823489710654,demand,344.61544117647065
2007,8,317.50764977584265,63.32361608685684,demand,343.25291053921575
2007,9,314.31381747248076,109.32197948420628,demand,340.6326593137256
2007,10,303.2301316226477,147.0897160395208,demand,345.0346813725491
2007,11,289.5262024341208,149.9078097725311,demand,358.4503676470589
2007,12,292.81103474763955,130.12422321712887,demand,378.04984681372554
2008,1,319.4814538737072,97.2827393444494,demand,365.2597354660104
2008,2,347.3243224797939,64.66728765232264,demand,452.00406028914176
2008,3,361.02249001011023,37.6884994957289,demand,577.6471854813902
2008,4,372.00573895947764,22.498787109212408,demand,882.0302983697322
2008,5,367.50095361080037,16.802804649353718,demand,876.973454321747
2008,6,356.8010313328181,19.31898582709669,demand,736.1597969855428
2008,7,343.1703752517938,33.25631703646622,demand,711.653552752999
2008,8,339.7448005014887,64.40209667827656,demand,674.4079513995692
2008,9,332.41118230681104,110.1698031866654,demand,664.9749923100583
2008,10,320.1315795783874,147.6365764629669,demand,592.5259766225776
2008,11,304.3913101386637,150.1141557884206,demand,536.8034450938172
2008,12,307.1821701828782,129.7724799549934,demand,517.159550907413
2009,1,328.55589938674495,97.03024269710049,demand,601.3189189189189
2009,2,347.65687503352166,64.6075663707199,demand,612.5158918918919
2009,3,359.3632272565485,37.72250261289498,demand,609.924
2009,4,363.37127214423845,23.313243787272064,demand,569.9051891891893
2009,5,356.9176021352966,18.409291294726813,demand,552.5913513513514
2009,6,353.8288985941713,20.890063562576437,demand,595.6167567567568
2009,7,347.54290346662174,34.83565426438365,demand,593.0248648648649
2009,8,341.87715583198604,66.17488599585889,demand,545.6450810810811
2009,9,329.2863744905353,112.06367314111469,demand,537.8694054054054
2009,10,317.2298445370878,149.18569069774216,demand,511.1210810810811
2009,11,306.78011647647384,151.33032157413885,demand,562.7515675675676
2009,12,338.73109459286866,131.28180895586314,demand,612.7232432432432
2010,1,386.5397185582031,98.75596442990604,demand,568.8
2010,2,418.0331454052576,66.43063885209692,demand,535.0
2010,3,413.4965683362612,40.03609708916114,demand,502.2
2010,4,402.60373307437226,25.59030431618443,demand,466.0
2010,5,386.3681661555572,20.362171286492632,demand,451.3
2010,6,370.9998595381325,22.387502950313163,demand,440.0
2010,7,355.9609880519074,35.88289860206521,demand,441.8
2010,8,351.47449615963126,66.69239804038148,demand,452.8
2010,9,339.91988468510806,112.03331219417763,demand,476.5
2010,10,327.9308223151304,148.72316074773042,demand,486.0
2010,11,311.5149697776943,150.59390268592603,demand,514.5
2010,12,419.068800955759,130.09562821403992,demand,532.0
2011,1,543.7829732127279,98.24172228293222,demand,465.4055248618784
2011,2,601.2948660350015,67.25411227291929,demand,471.88950276243094
2011,3,562.5235089888259,42.23243065134932,demand,443.7922651933702
2011,4,521.1624323371509,27.86745669742266,demand,436.1375690607735
2011,5,480.33678976078454,22.40307339237834,demand,433.5259668508287
2011,6,438.01625806372516,24.67143639111232,demand,462.7038674033149
2011,7,403.7533868401517,37.92009331222174,demand,484.7674033149171
2011,8,398.42056568089026,68.5537458954777,demand,509.71270718232046
2011,9,384.6030409071671,113.65586687540943,demand,539.2508287292817
2011,10,370.5662060478925,150.1914235840157,demand,539.7911602209945
2011,11,346.031011106458,151.56340211691085,demand,554.1099447513812
2011,12,316.8721173200841,129.66765453926257,demand,527.5436464088398
2006,1,338.990734667104,95.54748066786854,tau,323.87897671367665
2006,2,338.990734667104,62.68471097913921,tau,335.21974417841915
2006,3,338.990734667104,37.00928941340583,tau,337.4434240734667
2006,4,338.990734667104,24.12366884195994,tau,336.1092161364382
2006,5,338.990734667104,19.180249372181212,tau,342.44670383732375
2006,6,338.990734667104,21.106674595842883,tau,347.44998360118075
2006,7,338.990734667104,34.51782824509215,tau,350.67431944899965
2006,8,338.990734667104,65.54316043455908,tau,347.6723515906855
2006,9,338.990734667104,111.30615133972344,tau,343.78091177435226
2006,10,338.990734667104,148.75444602912515,tau,334.66382420465726
2006,11,338.990734667104,151.47663129030175,tau,329.43817645129553
2006,12,338.990734667104,131.65953165501833,tau,339.1111839947524
2007,1,369.2290608608405,99.21838388909549,tau,328.0554534313726
2007,2,393.28299050263945,67.29382611509061,tau,330.15165441176475
2007,3,417.08599562292363,40.71475006434807,tau,334.02962622549023
2007,4,454.26438767556107,25.754379005383896,tau,331.7238051470589
2007,5,499.80272413568673,20.62906482581231,tau,332.8767156862746
2007,6,531.5047601131207,24.79766266176716,tau,338.85088848039226
2007,7,546.2895998321349,41.073506247226376,tau,344.61544117647065
2007,8,521.656732100475,75.02669116177691,tau,343.25291053921575
2007,9,513.6629169500629,122.70346509578697,tau,340.6326593137256
2007,10,536.4593167648816,161.60821160723364,tau,345.0346813725491
2007,11,621.838422323004,165.58164308793198,tau,358.4503676470589
2007,12,687.6536065000547,147.2465310606433,tau,378.04984681372554
2008,1,625.4409643167039,114.94479468981139,tau,365.2597354660104
2008,2,539.5063084011656,84.45705527921841,tau,452.00406028914176
2008,3,584.9823932341467,59.351102295133686,tau,577.6471854813902
2008,4,653.4556570216852,43.710753972094565,tau,882.0302983697322
2008,5,724.0105272142331,33.62298353952961,tau,876.973454321747
2008,6,785.8895089766166,38.15111607414025,tau,736.1597969855428
2008,7,823.0992791461874,55.30495187899223,tau,711.653552752999
2008,8,858.0890479615077,90.80399266741539,tau,674.4079513995692
2008,9,901.2180687008185,139.85161272392082,tau,664.9749923100583
2008,10,893.1651668233453,179.54573054369493,tau,592.5259766225776
2008,11,844.3349329385134,183.66019796252152,tau,536.8034450938172
2008,12,773.8344562594496,164.277060933681,tau,517.159550907413
2009,1,666.5846651399954,129.8329877923802,tau,601.3189189189189
2009,2,560.2982729106286,96.45618503957283,tau,612.5158918918919
2009,3,604.0631905091552,71.01347174826415,tau,609.924
2009,4,654.0896222512874,55.46826035465,tau,569.9051891891893
2009,5,696.1137653307596,44.18309080331445,tau,552.5913513513514
2009,6,746.2037820738262,47.239472920509854,tau,595.6167567567568
2009,7,789.2998716717516,63.82058861661234,tau,593.0248648648649
2009,8,830.4834122277979,98.54598991214039,tau,545.6450810810811
2009,9,878.6736014546245,146.70506265503556,tau,537.8694054054054
2009,10,882.2441100625302,185.3199854413302,tau,511.1210810810811
2009,11,834.5112426744772,188.43193432829145,tau,562.7515675675676
2009,12,767.8004941839592,168.29869598850746,tau,612.7232432432432
2010,1,660.9714586536859,133.2464608197705,tau,568.8
2010,2,554.4701811726541,99.33441429200849,tau,535.0
2010,3,597.275918132995,73.46697002785407,tau,502.2
2010,4,650.0076439583673,57.79713354938492,tau,466.0
2010,5,692.6430225102279,46.45711777380085,tau,451.3
2010,6,743.6416894019669,49.455237035771624,tau,440.0
2010,7,785.5417389063266,65.94253257163604,tau,441.8
2010,8,829.6170884402628,100.52059352226684,tau,452.8
2010,9,877.5884626963004,148.5121086060453,tau,476.5
2010,10,881.111702387873,186.84869326318298,tau,486.0
2010,11,832.6763575592491,189.7146098675322,tau,514.5
2010,12,766.5242373868404,169.37187621210956,tau,532.0
2011,1,659.7210288288361,134.15414815888855,tau,465.4055248618784
2011,2,553.1283574578206,100.11960189709582,tau,471.88950276243094
2011,3,595.7857758252508,74.16028099205663,tau,443.7922651933702
2011,4,649.0774980030858,58.454715718191025,tau,436.1375690607735
