crop,country,window,y0,m0,y1,m1,n_steps,mean_cut,offer_full,offer_shocks,offer_ratio,ship_full,ship_shocks,ship_ratio,ship_sum_full,ship_sum_shocks
rice,Vietnam,assert_tax_SepNov2008,2008,9,2008,11,6,0.5,4.163435043526295,7.43663518483674,0.5598546842818802,0.15646678566826844,0.20030142420568256,0.7811566307566448,0.9388007140096106,1.2018085452340954
rice,Vietnam,ban_harvest_overlap,2007,10,2007,12,6,0.9500000000000001,0.27691753829592153,5.0100528385919985,0.05527237879865258,0.05127399031738863,0.20503933949599032,0.25006903769503863,0.30764394190433175,1.230236036975942
rice,India,ban_harvest_overlap,2007,10,2007,12,6,0.9500000000000001,0.41841163263076536,4.975860835242938,0.08408829074704963,0.21594290686361395,0.29477577354094603,0.7325666701494322,1.2956574411816837,1.7686546412456763
rice,Thailand,unrestricted_control,2007,10,2007,12,6,0.0,4.332049067479852,3.9211107440348965,1.1048015091310817,1.2599010642410515,1.1753478060086535,1.0719389254824334,7.55940638544631,7.052086836051921
rice,India,lingering_prohibition,2008,10,2011,9,72,0.9500000000000001,0.22464791318849475,0.7740416126383087,0.290227178384875,0.0756780546121663,0.0394222296938814,1.9196797137000106,5.448819932075973,2.838400537959461
